,"ON and
OFF inputs_x","ON and
OFF inputs_y","ON input
only_x","ON input
only_y"
1573,-0.7200000000000002,-10.663834371066278,-0.7200000000000002,-3.4699762683705955
1574,-0.718,-10.500483168653716,-0.718,-3.385042395041119
1575,-0.7160000000000002,-10.336961404350017,-0.7160000000000002,-3.3001191367379756
1576,-0.714,-10.17339515560736,-0.714,-3.2152778612124444
1577,-0.7120000000000002,-10.009905169323565,-0.7120000000000002,-3.1305861072990706
1578,-0.71,-9.846606861841824,-0.71,-3.0461082843264173
1579,-0.7080000000000002,-9.683610318950977,-0.7080000000000002,-2.9619056947060645
1580,-0.706,-9.521020295885226,-0.706,-2.8780365339324585
1581,-0.7040000000000002,-9.357709548347154,-0.7040000000000002,-2.794555890583061
1582,-0.702,-9.191090585183543,-0.702,-2.7109904373017213
1583,-0.7000000000000002,-9.02744188994278,-0.7000000000000002,-2.626377437853494
1584,-0.698,-8.874898430425661,-0.698,-2.5449600244095008
1585,-0.6960000000000002,-8.742655198065856,-0.6960000000000002,-2.4721432332370084
1586,-0.694,-8.640967207929648,-0.694,-2.4139491987852
1587,-0.6920000000000002,-8.580315339191792,-0.6920000000000002,-2.3766874299069793
1588,-0.69,-8.559270619264588,-0.69,-2.3600501966427223
1589,-0.6880000000000002,-8.574508298938822,-0.6880000000000002,-2.362027384142312
1590,-0.6859999999999999,-8.624258613137291,-0.6859999999999999,-2.38170557331855
1591,-0.6840000000000002,-8.706687232688267,-0.6840000000000002,-2.4181670028677678
1592,-0.6819999999999999,-8.819895264325584,-0.6819999999999999,-2.4704915692547083
1593,-0.6800000000000002,-8.962024769674882,-0.6800000000000002,-2.537802936530298
1594,-0.6779999999999999,-9.136808026907419,-0.6779999999999999,-2.6192773304119648
1595,-0.6760000000000002,-9.343164121600436,-0.6760000000000002,-2.71411709661292
1596,-0.6739999999999999,-9.575905273570426,-0.6739999999999999,-2.8215511671402154
1597,-0.6720000000000002,-9.829984089777787,-0.6720000000000002,-2.9408350602945768
1598,-0.6699999999999999,-10.100493564327241,-0.6699999999999999,-3.0712508806705925
1599,-0.6680000000000001,-10.382667078467383,-0.6680000000000001,-3.2121073191565044
1600,-0.6659999999999999,-10.671878400591153,-0.6659999999999999,-3.3627396529344367
1601,-0.6640000000000001,-10.963641686235347,-0.6640000000000001,-3.522509745480148
1602,-0.6619999999999999,-11.25361147808112,-0.6619999999999999,-3.6915247160270193
1603,-0.6600000000000001,-11.537582705953477,-0.6600000000000001,-3.867665817594691
1604,-0.6579999999999999,-11.811490686821779,-0.6579999999999999,-4.045847838071308
1605,-0.6560000000000001,-12.071411124799248,-0.6560000000000001,-4.221616686049981
1606,-0.6539999999999999,-12.313560111143438,-0.6539999999999999,-4.39119852259861
1607,-0.6520000000000001,-12.534294124255801,-0.6520000000000001,-4.5514997612595725
1608,-0.6499999999999999,-12.730110029682084,-0.6499999999999999,-4.700107068050023
1609,-0.6480000000000001,-12.897769811527889,-0.6480000000000001,-4.835287361461614
1610,-0.6459999999999999,-13.04194865168329,-0.6459999999999999,-4.9565908969915204
1611,-0.6440000000000001,-13.16717226416267,-0.6440000000000001,-5.065791552720278
1612,-0.6419999999999999,-13.274418100812248,-0.6419999999999999,-5.163531067264997
1613,-0.6400000000000001,-13.364628996109502,-0.6400000000000001,-5.250322668606066
1614,-0.6379999999999999,-13.438713167163364,-0.6379999999999999,-5.32666357127382
1615,-0.6360000000000001,-13.497544213714047,-0.6360000000000001,-5.39303497634838
1616,-0.6339999999999999,-13.541961118133196,-0.6339999999999999,-5.4499020714597926
1617,-0.6320000000000001,-13.572768245423763,-0.6320000000000001,-5.497714030787913
1618,-0.6299999999999999,-13.590735343220105,-0.6299999999999999,-5.537015139806434
1619,-0.6280000000000001,-13.596597541787911,-0.6280000000000001,-5.5683379886925435
1620,-0.6259999999999999,-13.591055354024252,-0.6259999999999999,-5.592013546721824
1621,-0.6240000000000001,-13.574774675457553,-0.6240000000000001,-5.6083654909836715
1622,-0.6219999999999999,-13.548386784247596,-0.6219999999999999,-5.6177117741600044
1623,-0.6200000000000001,-13.512488341185549,-0.6200000000000001,-5.6203646245252346
1624,-0.6179999999999999,-13.46772812823812,-0.6179999999999999,-5.616630545946287
1625,-0.6160000000000001,-13.41498969135539,-0.6160000000000001,-5.60681031788259
1626,-0.6139999999999999,-13.35468239391598,-0.6139999999999999,-5.5911989953860735
1627,-0.6120000000000001,-13.287149429582032,-0.6120000000000001,-5.570085909101184
1628,-0.6099999999999999,-13.212729484083285,-0.6099999999999999,-5.543754665264858
1629,-0.6080000000000001,-13.1317567352172,-0.6080000000000001,-5.5124831457065575
1630,-0.6059999999999999,-13.044560852848823,-0.6059999999999999,-5.476543507848225
1631,-0.6040000000000001,-12.951466998910933,-0.6040000000000001,-5.43620218470434
1632,-0.6019999999999999,-12.852795827403883,-0.6019999999999999,-5.39171988488185
1633,-0.6000000000000001,-12.748863484395768,-0.6000000000000001,-5.34335159258025
1634,-0.5979999999999999,-12.639981608022254,-0.5979999999999999,-5.291346567591498
1635,-0.5960000000000001,-12.526457328486753,-0.5960000000000001,-5.235948345300101
1636,-0.5939999999999999,-12.408593268060237,-0.5939999999999999,-5.177394736683027
1637,-0.5920000000000001,-12.286687541081436,-0.5920000000000001,-5.115917828309796
1638,-0.5899999999999999,-12.16103375395663,-0.5899999999999999,-5.051743982342385
1639,-0.5880000000000001,-12.031921005159866,-0.5880000000000001,-4.985093836535329
1640,-0.5859999999999999,-11.899633885232737,-0.5859999999999999,-4.916182304235613
1641,-0.5840000000000001,-11.764452476784601,-0.5840000000000001,-4.845218574382785
1642,-0.5819999999999999,-11.626652354492364,-0.5819999999999999,-4.772406111508839
1643,-0.5800000000000001,-11.4865045851007,-0.5800000000000001,-4.697942655738338
1644,-0.5779999999999998,-11.344275727421824,-0.5779999999999998,-4.622020222788286
1645,-0.5760000000000001,-11.200227832335727,-0.5760000000000001,-4.544783358366799
1646,-0.5739999999999998,-11.05461844278993,-0.5739999999999998,-4.4662075916123625
1647,-0.5720000000000001,-10.907700593799746,-0.5720000000000001,-4.386404410933652
1648,-0.5699999999999998,-10.759722812448004,-0.5699999999999998,-4.305501911650204
1649,-0.5680000000000001,-10.610929117885327,-0.5680000000000001,-4.223623418749666
1650,-0.5659999999999998,-10.461559021329863,-0.5659999999999998,-4.1408874868876575
1651,-0.5640000000000001,-10.311847526067547,-0.5640000000000001,-4.057407900387915
1652,-0.5619999999999998,-10.162001830830203,-0.5619999999999998,-3.9732936732421438
1653,-0.56,-10.011790613173511,-0.56,-3.8886490491101644
1654,-0.5579999999999998,-9.861186920095175,-0.5579999999999998,-3.803573501319767
1655,-0.556,-9.710312728014644,-0.556,-3.718161732890056
1656,-0.5539999999999998,-9.55928462084577,-0.5539999999999998,-3.63254021209276
1657,-0.552,-9.408213789997067,-0.552,-3.546788693594169
1658,-0.5499999999999998,-9.257206034371453,-0.5499999999999998,-3.460939244992723
1659,-0.548,-9.106361760366507,-0.548,-3.375038349310413
1660,-0.5459999999999998,-8.955775828679357,-0.5459999999999998,-3.289146904992627
1661,-0.544,-8.805537349922163,-0.544,-3.2033402259083052
1662,-0.5419999999999998,-8.655731066448942,-0.5419999999999998,-3.1177080413497853
1663,-0.54,-8.506437500501544,-0.54,-3.032354496032956
1664,-0.5379999999999998,-8.357732939559758,-0.5379999999999998,-2.947398150097105
1665,-0.536,-8.209676085311589,-0.536,-2.8629719791050694
1666,-0.5340000000000003,-8.06250048476374,-0.5340000000000003,-2.7795439168165874
1667,-0.532,-7.921399992325949,-0.532,-2.7022001171838954
1668,-0.5300000000000002,-7.7988699043855485,-0.5300000000000002,-2.6372669113151894
1669,-0.528,-7.709794427558596,-0.528,-2.5892428228631097
1670,-0.5260000000000002,-7.6603751610581705,-0.5260000000000002,-2.560964518338681
1671,-0.524,-7.650576747999198,-0.524,-2.5536068071112337
1672,-0.5220000000000002,-7.678052479910495,-0.5220000000000002,-2.5666826414084483
1673,-0.52,-7.741081954057969,-0.52,-2.598043116316344
1674,-0.5180000000000002,-7.837723095726614,-0.5180000000000002,-2.6439177125848095
1675,-0.516,-7.9660269191121245,-0.516,-2.7034753614851756
1676,-0.5140000000000002,-8.124037527320725,-0.5140000000000002,-2.7774486135233887
1677,-0.512,-8.312812892970836,-0.512,-2.865031397182278
1678,-0.5100000000000002,-8.53381889051758,-0.5100000000000002,-2.9654448716275987
1679,-0.508,-8.78209616004201,-0.508,-3.0779374267081865
1680,-0.5060000000000002,-9.052667141614497,-0.5060000000000002,-3.20178468295578
1681,-0.504,-9.34064098359599,-0.504,-3.3362894915852186
1682,-0.5020000000000002,-9.64121354263753,-0.5020000000000002,-3.4807819344942246
1683,-0.5,-9.949667383680778,-0.5,-3.6360880113149596
1684,-0.4980000000000002,-10.26137177995747,-0.4980000000000002,-3.8029244966019347
1685,-0.496,-10.571782712989963,-0.496,-3.977790622859782
1686,-0.4940000000000002,-10.87644287259069,-0.4940000000000002,-4.156908411127452
1687,-0.492,-11.170981656862702,-0.492,-4.336317143026861
1688,-0.4900000000000002,-11.451115172199136,-0.4900000000000002,-4.511873360762585
1689,-0.488,-11.712646233283731,-0.488,-4.679250867122164
1690,-0.4860000000000002,-11.951464363090333,-0.4860000000000002,-4.833940725475803
1691,-0.484,-12.163549967424697,-0.484,-4.971510414777533
1692,-0.4820000000000002,-12.350540439998143,-0.4820000000000002,-5.094404887992744
1693,-0.48,-12.516890673617718,-0.48,-5.205097913530631
1694,-0.4780000000000002,-12.663640716593726,-0.4780000000000002,-5.304122690415891
1695,-0.476,-12.791794333994025,-0.476,-5.3919979793451995
1696,-0.4740000000000002,-12.902319007643765,-0.4740000000000002,-5.469228102687032
1697,-0.472,-12.996145936125611,-0.472,-5.536302944481827
1698,-0.4700000000000002,-13.074170034779556,-0.4700000000000002,-5.593697950441838
1699,-0.46799999999999997,-13.137249935703071,-0.46799999999999997,-5.641890939189796
1700,-0.4660000000000002,-13.186207987750986,-0.4660000000000002,-5.681486737178431
1701,-0.46399999999999997,-13.221830256535592,-0.46399999999999997,-5.712894737851301
1702,-0.4620000000000002,-13.244866524426548,-0.4620000000000002,-5.7364615580487515
1703,-0.45999999999999996,-13.25603029055096,-0.45999999999999996,-5.7525273618536685
1704,-0.4580000000000002,-13.255998770793326,-0.4580000000000002,-5.761425860591442
1705,-0.45599999999999996,-13.245412897795564,-0.45599999999999996,-5.763484312829991
1706,-0.4540000000000002,-13.22489270297295,-0.4540000000000002,-5.759023524379751
1707,-0.45199999999999996,-13.19542254595175,-0.45199999999999996,-5.748357848293673
1708,-0.4500000000000002,-13.157595354159286,-0.4500000000000002,-5.731795184867235
1709,-0.44799999999999995,-13.111762971402875,-0.44799999999999995,-5.709636981638424
1710,-0.4460000000000002,-13.058273275808856,-0.4460000000000002,-5.682178233387759
1711,-0.44399999999999995,-12.9974701798225,-0.44399999999999995,-5.649707482138261
1712,-0.44200000000000017,-12.929693630208108,-0.44200000000000017,-5.612506817155494
1713,-0.43999999999999995,-12.8552796080489,-0.43999999999999995,-5.570851874947512
1714,-0.43800000000000017,-12.774560128747142,-0.43800000000000017,-5.525011839264921
1715,-0.43599999999999994,-12.687863242024008,-0.43599999999999994,-5.475249441100808
1716,-0.43400000000000016,-12.595513031919724,-0.43400000000000016,-5.421820958690825
1717,-0.43199999999999994,-12.497829616793416,-0.43199999999999994,-5.364976217513092
1718,-0.43000000000000016,-12.395129149323274,-0.43000000000000016,-5.304958590288302
1719,-0.42799999999999994,-12.287723816506377,-0.42799999999999994,-5.242004996979613
1720,-0.42600000000000016,-12.175921839658875,-0.42600000000000016,-5.176345904792757
1721,-0.42399999999999993,-12.0600274744158,-0.42399999999999993,-5.108205328175927
1722,-0.42200000000000015,-11.940341010731268,-0.42200000000000015,-5.037800828819898
1723,-0.41999999999999993,-11.817158772878262,-0.41999999999999993,-4.965343515657899
1724,-0.41800000000000015,-11.690773119448856,-0.41800000000000015,-4.891038044865744
1725,-0.4159999999999999,-11.56147244335399,-0.4159999999999999,-4.815078940347721
1726,-0.41400000000000015,-11.429541171823697,-0.41400000000000015,-4.737511696670058
1727,-0.4119999999999999,-11.295259766406874,-0.4119999999999999,-4.658417971375825
1728,-0.41000000000000014,-11.158904722971513,-0.41000000000000014,-4.577939462864911
1729,-0.4079999999999999,-11.020748571704466,-0.4079999999999999,-4.4962128288934435
1730,-0.40600000000000014,-10.881059877111683,-0.40600000000000014,-4.41336968657394
1731,-0.4039999999999999,-10.740103238017975,-0.4039999999999999,-4.329536612375156
1732,-0.40200000000000014,-10.598139287567246,-0.40200000000000014,-4.2448351421222315
1733,-0.3999999999999999,-10.455424693222266,-0.3999999999999999,-4.159381770996548
1734,-0.39800000000000013,-10.312212156764904,-0.39800000000000013,-4.073287953535877
1735,-0.3959999999999999,-10.168750414295875,-0.3959999999999999,-3.9866601036342213
1736,-0.39400000000000013,-10.025001662540344,-0.39400000000000013,-3.89959959454198
1737,-0.3919999999999999,-9.880669392166379,-0.3919999999999999,-3.8122030890625473
1738,-0.3900000000000001,-9.735872883719198,-0.3900000000000001,-3.7245604882696655
1739,-0.3879999999999999,-9.590733159175079,-0.3879999999999999,-3.636756277033002
1740,-0.3860000000000001,-9.445365837407838,-0.3860000000000001,-3.548871604373339
1741,-0.3839999999999999,-9.299881134188578,-0.3839999999999999,-3.4609842899494954
1742,-0.3820000000000001,-9.154383862185943,-0.3820000000000001,-3.373168824058483
1743,-0.3799999999999999,-9.00916205366739,-0.3799999999999999,-3.285496367635351
1744,-0.3780000000000001,-8.867439432280909,-0.3780000000000001,-3.1980347522533425
1745,-0.3759999999999999,-8.726362123388332,-0.3759999999999999,-3.1108484801237375
1746,-0.3740000000000001,-8.582450238450406,-0.3740000000000001,-3.0239987240960087
1747,-0.3719999999999999,-8.434458373374076,-0.3719999999999999,-2.937543327657666
1748,-0.3700000000000001,-8.283375608512753,-0.3700000000000001,-2.850772192959883
1749,-0.3679999999999999,-8.132425508666042,-0.3679999999999999,-2.7630797300103582
1750,-0.3660000000000001,-7.9870661230800195,-0.3660000000000001,-2.678872182050003
1751,-0.3639999999999999,-7.857741878637708,-0.3639999999999999,-2.6035372589542978
1752,-0.3620000000000001,-7.76175719129303,-0.3620000000000001,-2.543152720768124
1753,-0.3599999999999999,-7.70204315480385,-0.3599999999999999,-2.5039391195895786
1754,-0.3580000000000001,-7.679489981751032,-0.3580000000000001,-2.4850955881313146
1755,-0.35599999999999987,-7.694356374223642,-0.35599999999999987,-2.484843985343209
1756,-0.3540000000000001,-7.746269523818995,-0.3540000000000001,-2.5022779477270682
1757,-0.35199999999999987,-7.8342251116426755,-0.35199999999999987,-2.536484684464369
1758,-0.3500000000000001,-7.956587308308451,-0.3500000000000001,-2.586545961554619
1759,-0.34799999999999986,-8.110802390156055,-0.34799999999999986,-2.6515845176435273
1760,-0.3460000000000001,-8.293583432672824,-0.3460000000000001,-2.7307792661729753
1761,-0.34399999999999986,-8.502926685010198,-0.34399999999999986,-2.8233335434397056
1762,-0.3420000000000001,-8.736966199939054,-0.3420000000000001,-2.9284775760685795
1763,-0.33999999999999986,-8.993880860889986,-0.33999999999999986,-3.045468481012742
1764,-0.3380000000000001,-9.271894381952904,-0.3380000000000001,-3.173590265553435
1765,-0.33599999999999985,-9.569275307877486,-0.33599999999999985,-3.312153827300203
1766,-0.3340000000000001,-9.884337014072683,-0.3340000000000001,-3.4604969541906683
1767,-0.33199999999999985,-10.21634042944675,-0.33199999999999985,-3.618359846128895
1768,-0.33000000000000007,-10.567717410580372,-0.33000000000000007,-3.7869212199770907
1769,-0.32799999999999985,-10.931420752337552,-0.32799999999999985,-3.9628453597310362
1770,-0.32600000000000007,-11.298636227161527,-0.32600000000000007,-4.142095452337092
1771,-0.32399999999999984,-11.660419690898827,-0.32399999999999984,-4.320804793651919
1772,-0.32200000000000006,-12.007697082798629,-0.32200000000000006,-4.495276788442169
1773,-0.31999999999999984,-12.33126442551339,-0.31999999999999984,-4.661984950384796
1774,-0.31800000000000006,-12.62188511625917,-0.31800000000000006,-4.817572902066747
1775,-0.31599999999999984,-12.881185085757181,-0.31599999999999984,-4.95885437498526
1776,-0.31400000000000006,-13.114871462368503,-0.31400000000000006,-5.0840599288209125
1777,-0.31199999999999983,-13.324291851919792,-0.31199999999999983,-5.196562504946785
1778,-0.31000000000000005,-13.510738228480944,-0.31000000000000005,-5.297289873614201
1779,-0.30799999999999983,-13.675446934365468,-0.30799999999999983,-5.3867687923707575
1780,-0.30600000000000005,-13.819598680130158,-0.30600000000000005,-5.465509646634491
1781,-0.3039999999999998,-13.94432267656415,-0.3039999999999998,-5.534006449694033
1782,-0.30200000000000005,-14.051198951669898,-0.30200000000000005,-5.592736842708472
1783,-0.2999999999999998,-14.141391641492115,-0.2999999999999998,-5.642162094707478
1784,-0.29800000000000004,-14.215601562979483,-0.29800000000000004,-5.682764685338239
1785,-0.2959999999999998,-14.274517505043777,-0.2959999999999998,-5.715157506419483
1786,-0.29400000000000004,-14.318816228559722,-0.29400000000000004,-5.739714310006412
1787,-0.2919999999999998,-14.349162466365106,-0.2919999999999998,-5.756765309482794
1788,-0.29000000000000004,-14.3662089232607,-0.29000000000000004,-5.766634889608323
1789,-0.2879999999999998,-14.370596276010303,-0.2879999999999998,-5.769641606518651
1790,-0.28600000000000003,-14.362953173340728,-0.28600000000000003,-5.766098187725368
1791,-0.2839999999999998,-14.343896235941795,-0.2839999999999998,-5.756311532116011
1792,-0.28200000000000003,-14.314030056466349,-0.28200000000000003,-5.740582709954066
1793,-0.28000000000000025,-14.273947199530241,-0.28000000000000025,-5.719206962878959
1794,-0.278,-14.224228201712327,-0.278,-5.692473703906056
1795,-0.27600000000000025,-14.16544157155451,-0.27600000000000025,-5.660666517426688
1796,-0.274,-14.09814378956166,-0.274,-5.624063159208105
1797,-0.27200000000000024,-14.022879308201716,-0.27200000000000024,-5.582935556393531
1798,-0.27,-13.94018055190557,-0.27,-5.537549807502101
1799,-0.26800000000000024,-13.850567917067194,-0.26800000000000024,-5.4881661824289365
1800,-0.266,-13.754549772043504,-0.266,-5.435039122445057
1801,-0.26400000000000023,-13.652622457154509,-0.26400000000000023,-5.378417240197479
1802,-0.262,-13.545270284683143,-0.262,-5.318543319709109
1803,-0.26000000000000023,-13.43296553887545,-0.26000000000000023,-5.255654316378855
1804,-0.258,-13.31616847594039,-0.258,-5.189981356981515
1805,-0.2560000000000002,-13.195327324050039,-0.2560000000000002,-5.121749739667887
1806,-0.254,-13.070878283339379,-0.254,-5.051178933964659
1807,-0.2520000000000002,-12.943245525906518,-0.2520000000000002,-4.978482580774521
1808,-0.25,-12.812841195812467,-0.25,-4.9038684923760485
1809,-0.24800000000000022,-12.679662551486285,-0.24800000000000022,-4.827538652423824
1810,-0.246,-12.543497432548897,-0.246,-4.749689215948312
1811,-0.24400000000000022,-12.404586301969633,-0.24400000000000022,-4.6705019293182
1812,-0.242,-12.263162698731044,-0.242,-4.589977509201
1813,-0.2400000000000002,-12.119451439863507,-0.2400000000000002,-4.508188578164924
1814,-0.238,-11.97366862044498,-0.238,-4.425266510893031
1815,-0.2360000000000002,-11.82602161360126,-0.2360000000000002,-4.341337816555232
1816,-0.23399999999999999,-11.676709070505709,-0.23399999999999999,-4.256524138808147
1817,-0.2320000000000002,-11.525920920379537,-0.2320000000000002,-4.170942255795252
1818,-0.22999999999999998,-11.373838370491518,-0.22999999999999998,-4.084704080146725
1819,-0.2280000000000002,-11.220633906158271,-0.2280000000000002,-3.997916658979607
1820,-0.22599999999999998,-11.066471327512797,-0.22599999999999998,-3.910682173897639
1821,-0.2240000000000002,-10.911694982035847,-0.2240000000000002,-3.8230979409914214
1822,-0.22199999999999998,-10.756443979837881,-0.22199999999999998,-3.7352839470813746
1823,-0.2200000000000002,-10.600632904622868,-0.2200000000000002,-3.6473406389246565
1824,-0.21799999999999997,-10.444239931580778,-0.21799999999999997,-3.5592986104476267
1825,-0.2160000000000002,-10.287306827387857,-0.2160000000000002,-3.4712024750774098
1826,-0.21399999999999997,-10.129938950206345,-0.21399999999999997,-3.3831123061670123
1827,-0.2120000000000002,-9.972305249684762,-0.2120000000000002,-3.2951036369954805
1828,-0.20999999999999996,-9.814638266957626,-0.20999999999999996,-3.2072674607677447
1829,-0.20800000000000018,-9.657234134645728,-0.20800000000000018,-3.119710230614773
1830,-0.20599999999999996,-9.50045257685586,-0.20599999999999996,-3.0325538595934183
1831,-0.20400000000000018,-9.344716909181091,-0.20400000000000018,-2.9459357206865713
1832,-0.20199999999999996,-9.190529952901722,-0.20199999999999996,-2.860302963913587
1833,-0.20000000000000018,-9.04393682654389,-0.20000000000000018,-2.7806847915744126
1834,-0.19799999999999995,-8.919426754715797,-0.19799999999999995,-2.7134139075211614
1835,-0.19600000000000017,-8.828069129226204,-0.19600000000000017,-2.6629901539188556
1836,-0.19399999999999995,-8.776667013463017,-0.19399999999999995,-2.632267672225586
1837,-0.19200000000000017,-8.767757142393437,-0.19200000000000017,-2.622454903192601
1838,-0.18999999999999995,-8.799609922563869,-0.18999999999999995,-2.633114586864252
1839,-0.18800000000000017,-8.866229432099942,-0.18800000000000017,-2.6621637625780115
1840,-0.18599999999999994,-8.959650717066502,-0.18599999999999994,-2.7058919541128352
1841,-0.18400000000000016,-9.082489358002045,-0.18400000000000016,-2.7632315021394276
1842,-0.18199999999999994,-9.23393864288557,-0.18199999999999994,-2.835015911505571
1843,-0.18000000000000016,-9.412133015124052,-0.18000000000000016,-2.9204395967645316
1844,-0.17799999999999994,-9.615245054880955,-0.17799999999999994,-3.0187241370524727
1845,-0.17600000000000016,-9.84148547907592,-0.17600000000000016,-3.1291182760883016
1846,-0.17399999999999993,-10.089103141385124,-0.17399999999999993,-3.250897922173845
1847,-0.17200000000000015,-10.356386063229252,-0.17200000000000015,-3.383366148193653
1848,-0.16999999999999993,-10.645731650881121,-0.16999999999999993,-3.525853191615215
1849,-0.16800000000000015,-10.956102296725499,-0.16800000000000015,-3.6790101743043815
1850,-0.16599999999999993,-11.280990180889308,-0.16599999999999993,-3.8438643113163042
1851,-0.16400000000000015,-11.613773661440796,-0.16400000000000015,-4.017028914390615
1852,-0.16199999999999992,-11.947717274390108,-0.16199999999999992,-4.19478358169116
1853,-0.16000000000000014,-12.275971733688705,-0.16000000000000014,-4.373236292231945
1854,-0.15799999999999992,-12.591573931229942,-0.15799999999999992,-4.548323405877435
1855,-0.15600000000000014,-12.887446936848507,-0.15600000000000014,-4.715809663342249
1856,-0.15399999999999991,-13.156399998320959,-0.15399999999999991,-4.871288186191465
1857,-0.15200000000000014,-13.39253918692211,-0.15200000000000014,-5.010196747250656
1858,-0.1499999999999999,-13.60228534978832,-0.1499999999999999,-5.13342144953807
1859,-0.14800000000000013,-13.788714633292141,-0.14800000000000013,-5.244358462572144
1860,-0.1459999999999999,-13.953054467161767,-0.1459999999999999,-5.343546668439711
1861,-0.14400000000000013,-14.096483834505099,-0.14400000000000013,-5.431509796625937
1862,-0.1419999999999999,-14.220133271810035,-0.1419999999999999,-5.508756424014505
1863,-0.14000000000000012,-14.325084868944224,-0.14000000000000012,-5.575779974887452
1864,-0.1379999999999999,-14.412372269155279,-0.1379999999999999,-5.63305872092531
1865,-0.13600000000000012,-14.482980669070592,-0.13600000000000012,-5.681056340148145
1866,-0.1339999999999999,-14.537853001605523,-0.1339999999999999,-5.720354863755366
1867,-0.13200000000000012,-14.578365359017427,-0.13200000000000012,-5.751436323993894
1868,-0.1299999999999999,-14.605482686759014,-0.1299999999999999,-5.774646851007399
1869,-0.1280000000000001,-14.61976979464104,-0.1280000000000001,-5.790326213135992
1870,-0.1259999999999999,-14.62178295783194,-0.1259999999999999,-5.798807816916259
1871,-0.12400000000000011,-14.612069916857791,-0.12400000000000011,-5.800418707081242
1872,-0.12199999999999989,-14.591169877602331,-0.12199999999999989,-5.795479566560445
1873,-0.1200000000000001,-14.559613511306962,-0.1200000000000001,-5.784304716479838
1874,-0.11799999999999988,-14.51792295457072,-0.11799999999999988,-5.767202116161846
1875,-0.1160000000000001,-14.466611809350335,-0.1160000000000001,-5.7444733631253655
1876,-0.11399999999999988,-14.406185142960142,-0.11399999999999988,-5.71641369308574
1877,-0.1120000000000001,-14.337139488072193,-0.1120000000000001,-5.683311979954797
1878,-0.10999999999999988,-14.25996284271613,-0.10999999999999988,-5.645450735840799
1879,-0.1080000000000001,-14.17513467027932,-0.1080000000000001,-5.6031061110485
1880,-0.10599999999999987,-14.083125899506717,-0.10599999999999987,-5.556547894079081
1881,-0.10400000000000009,-13.984398924501004,-0.10400000000000009,-5.5060395116302265
1882,-0.10199999999999987,-13.87940760472244,-0.10199999999999987,-5.451838028596037
1883,-0.10000000000000009,-13.76859726498903,-0.10000000000000009,-5.394194148067123
1884,-0.09799999999999986,-13.652404695476337,-0.09799999999999986,-5.333352211330506
1885,-0.09600000000000009,-13.531258151717681,-0.09600000000000009,-5.269550197869723
1886,-0.09399999999999986,-13.40557735460394,-0.09399999999999986,-5.203019725364718
1887,-0.09200000000000008,-13.275773490383749,-0.09200000000000008,-5.133986049691954
1888,-0.08999999999999986,-13.14224921066329,-0.08999999999999986,-5.062668064924295
1889,-0.08800000000000008,-13.00539863240652,-0.08800000000000008,-4.98927830333113
1890,-0.08599999999999985,-12.865607337934927,-0.08599999999999985,-4.914022935378245
1891,-0.08400000000000007,-12.723252374927782,-0.08400000000000007,-4.837101769727957
1892,-0.08199999999999985,-12.578702256421888,-0.08199999999999985,-4.758649314194867
1893,-0.08000000000000007,-12.432316960811827,-0.08000000000000007,-4.678677124706525
1894,-0.07799999999999985,-12.284419887384068,-0.07799999999999985,-4.597319487752273
1895,-0.07600000000000007,-12.134718735592735,-0.07600000000000007,-4.514713525236759
1896,-0.07399999999999984,-11.983184266069209,-0.07399999999999984,-4.430991358648708
1897,-0.07200000000000006,-11.830009749753328,-0.07200000000000006,-4.346280109061067
1898,-0.06999999999999984,-11.675381247292156,-0.06999999999999984,-4.260701897130858
1899,-0.06800000000000006,-11.51947760904025,-0.06800000000000006,-4.174373843099327
1900,-0.06599999999999984,-11.362470475059382,-0.06599999999999984,-4.087408066791797
1901,-0.06400000000000006,-11.204524275118823,-0.06400000000000006,-3.9999116876178116
1902,-0.06199999999999983,-11.045796228695062,-0.06199999999999983,-3.9119868245709903
1903,-0.06000000000000005,-10.886436344972084,-0.06000000000000005,-3.823730745447153
1904,-0.05799999999999983,-10.726587422841092,-0.05799999999999983,-3.7352353233191504
1905,-0.05600000000000005,-10.566385050900784,-0.05600000000000005,-3.646585539764242
1906,-0.053999999999999826,-10.405956588802525,-0.053999999999999826,-3.5578627111309813
1907,-0.052000000000000046,-10.245418508320217,-0.052000000000000046,-3.469144852309171
1908,-0.04999999999999982,-10.084883290738139,-0.04999999999999982,-3.3805066767297047
1909,-0.04800000000000004,-9.924458712950072,-0.04800000000000004,-3.292019596364725
1910,-0.04599999999999982,-9.764247622308433,-0.04599999999999982,-3.2037517217274663
1911,-0.04400000000000004,-9.604347936624565,-0.04400000000000004,-3.115767861872411
1912,-0.041999999999999815,-9.444852644168451,-0.041999999999999815,-3.0281295243951343
1913,-0.040000000000000036,-9.285849803668997,-0.040000000000000036,-2.940894915432459
1914,-0.03799999999999981,-9.125042864334624,-0.03799999999999981,-2.8540356943392644
1915,-0.03600000000000003,-8.962899961478586,-0.03600000000000003,-2.766982332168635
1916,-0.03399999999999981,-8.80821210883275,-0.03399999999999981,-2.683823283213402
1917,-0.03200000000000003,-8.670989707424576,-0.03200000000000003,-2.6095371513732597
1918,-0.029999999999999805,-8.562353496372507,-0.029999999999999805,-2.548498219499703
1919,-0.028000000000000025,-8.494380062353988,-0.028000000000000025,-2.5044764493961527
