,_n_I_OFF_x,_n_I_OFF_y
832,-1.0579999999999998,0.9957626797375552
833,-1.056,0.9957625657060275
834,-1.054,0.9957624551823787
835,-1.052,0.9957623485032037
836,-1.05,0.9957622460115343
837,-1.048,0.9957621480568402
838,-1.046,0.9957620549950278
839,-1.044,0.9957619671884411
840,-1.042,0.9957618850058614
841,-1.04,0.995761808822507
842,-1.038,0.9957617390200338
843,-1.036,0.9957616759865349
844,-1.034,0.9957616201165403
845,-1.032,0.995761571811018
846,-1.03,0.9957615314773727
847,-1.028,0.9957614995294465
848,-1.026,0.9957614763875189
849,-1.024,0.9957614624783067
850,-1.022,0.9957614582349636
851,-1.02,0.9957614640970812
852,-1.018,0.9957614805106878
853,-1.016,0.9957615079282495
854,-1.014,0.995761546808669
855,-1.012,0.9957615976172871
856,-1.01,0.9957616608258812
857,-1.008,0.9957617368557256
858,-1.006,0.9957618214436398
859,-1.004,0.9957619114575714
860,-1.002,0.9957620065552402
861,-1.0,0.9957621064001305
862,-0.998,0.9957622106614921
863,-0.996,0.9957623190143394
864,-0.994,0.9957624311394522
865,-0.992,0.9957625467233747
866,-0.99,0.9957626654584167
867,-0.988,0.9957627870426525
868,-0.986,0.9957629111799218
869,-0.984,0.9957630375798288
870,-0.982,0.9957631659577431
871,-0.98,0.9957632960347989
872,-0.978,0.9957634275378958
873,-0.976,0.9957635601996982
874,-0.974,0.9957636937586354
875,-0.972,0.9957638279589017
876,-0.97,0.9957639625504565
877,-0.968,0.995764097289024
878,-0.966,0.9957642319360936
879,-0.964,0.9957643662589195
880,-0.962,0.995764500030521
881,-0.96,0.9957646330296823
882,-0.958,0.9957647650409527
883,-0.956,0.9957648958546461
884,-0.954,0.9957650252668421
885,-0.952,0.9957651530793845
886,-0.95,0.9957652790998827
887,-0.948,0.9957654031417107
888,-0.946,0.9957655250240075
889,-0.944,0.9957656445716774
890,-0.942,0.9957657616153892
891,-0.94,0.9957658759915773
892,-0.938,0.9957659875424404
893,-0.9359999999999999,0.9957660961159427
894,-0.9339999999999999,0.9957662015658131
895,-0.9319999999999999,0.9957663037515455
896,-0.9299999999999999,0.9957664025383991
897,-0.9279999999999999,0.9957664977973976
898,-0.9259999999999999,0.99576658940533
899,-0.9239999999999999,0.9957666772447502
900,-0.9219999999999999,0.9957667612039771
901,-0.9199999999999999,0.9957668411770946
902,-0.9179999999999999,0.9957669170639514
903,-0.9159999999999999,0.9957669887701613
904,-0.9139999999999999,0.9957670562071034
905,-0.9119999999999999,0.9957671192919212
906,-0.9099999999999999,0.9957671779475236
907,-0.9079999999999999,0.9957672321025842
908,-0.9059999999999999,0.9957672816915419
909,-0.9039999999999999,0.9957673266546004
910,-0.9019999999999999,0.9957673669377283
911,-0.8999999999999999,0.9957674024926594
912,-0.8979999999999999,0.9957674332768921
913,-0.8959999999999999,0.9957674592536904
914,-0.8939999999999999,0.9957674803920826
915,-0.8919999999999999,0.9957674966668625
916,-0.8899999999999999,0.9957675080585885
917,-0.8879999999999999,0.9957675145535844
918,-0.8859999999999999,0.9957675161439385
919,-0.8839999999999999,0.9957675128275045
920,-0.8819999999999999,0.995767504607901
921,-0.8799999999999999,0.9957674914945112
922,-0.8779999999999999,0.9957674735024837
923,-0.8759999999999999,0.995767450652732
924,-0.8739999999999999,0.9957674229719344
925,-0.8719999999999999,0.9957673904925346
926,-0.8699999999999999,0.9957673532527407
927,-0.8679999999999999,0.9957673112965262
928,-0.8659999999999999,0.9957672646736294
929,-0.8639999999999999,0.9957672134395537
930,-0.8619999999999999,0.9957671576555674
931,-0.8599999999999999,0.9957670973887038
932,-0.8579999999999999,0.9957670327117613
933,-0.8559999999999999,0.995766963703303
934,-0.8539999999999999,0.9957668904476572
935,-0.8519999999999999,0.9957668130349171
936,-0.8499999999999999,0.995766731560941
937,-0.8479999999999999,0.995766646127352
938,-0.8459999999999999,0.9957665568415384
939,-0.8439999999999999,0.9957664638166531
940,-0.8419999999999999,0.9957663671716145
941,-0.8399999999999999,0.9957662670311056
942,-0.8379999999999999,0.9957661635255746
943,-0.8359999999999999,0.9957660567912344
944,-0.8339999999999999,0.9957659469700632
945,-0.8319999999999999,0.995765834209804
946,-0.8299999999999998,0.9957657186639648
947,-0.8279999999999998,0.9957656004918187
948,-0.8259999999999998,0.9957654798584036
949,-0.8239999999999998,0.9957653569345225
950,-0.8219999999999998,0.9957652318967433
951,-0.8199999999999998,0.995765104927399
952,-0.8179999999999998,0.9957649762145875
953,-0.8159999999999998,0.9957648459521716
954,-0.8139999999999998,0.9957647143397794
955,-0.8119999999999998,0.9957645815828036
956,-0.8099999999999998,0.9957644478924019
957,-0.8079999999999998,0.9957643134854974
958,-0.8059999999999998,0.9957641785847777
959,-0.8039999999999998,0.9957640434186958
960,-0.802,0.9957639082214692
961,-0.8,0.9957637732330809
962,-0.798,0.9957636386992783
963,-0.796,0.9957635048715745
964,-0.794,0.995763372007247
965,-0.792,0.9957632403693383
966,-0.79,0.9957631102266563
967,-0.788,0.9957629818537737
968,-0.786,0.9957628555310277
969,-0.784,0.9957627315445214
970,-0.782,0.9957626101861221
971,-0.78,0.9957624917534623
972,-0.778,0.9957623765499398
973,-0.776,0.995762264884717
974,-0.774,0.9957621570727213
975,-0.772,0.9957620534346453
976,-0.77,0.9957619542969464
977,-0.768,0.9957618599918471
978,-0.766,0.9957617708573349
979,-0.764,0.995761687237162
980,-0.762,0.9957616094808459
981,-0.76,0.9957615379436692
982,-0.758,0.9957614729866788
983,-0.756,0.9957614149766875
984,-0.754,0.9957613642862723
985,-0.752,0.9957613212937757
986,-0.75,0.9957612863833049
987,-0.748,0.995761259944732
988,-0.746,0.9957612423736945
989,-0.744,0.9957612340715946
990,-0.742,0.9957612354455994
991,-0.74,0.995761246908641
992,-0.738,0.9957612688794167
993,-0.736,0.9957613017823889
994,-0.734,0.9957613460477842
995,-0.732,0.9957614021115951
996,-0.73,0.9957614704155787
997,-0.728,0.9957615510395856
998,-0.726,0.9957616342040488
999,-0.724,0.995761715421385
1000,-0.722,0.9957617947371395
1001,-0.7199999999999998,0.9957618828081304
1002,-0.718,0.9957570989046307
1003,-0.7159999999999997,0.995676698322468
1004,-0.714,0.995231734811726
1005,-0.7119999999999997,0.9941772420695808
1006,-0.71,0.9923977286353795
1007,-0.7079999999999997,0.9899017679887699
1008,-0.706,0.9867768645902218
1009,-0.7039999999999997,0.9830304946767788
1010,-0.702,0.978694773761885
1011,-0.6999999999999997,0.9738051624445161
1012,-0.698,0.9683972923164417
1013,-0.6959999999999997,0.962506525963365
1014,-0.694,0.9561675723514962
1015,-0.6919999999999997,0.9494144322230458
1016,-0.69,0.9422802584187291
1017,-0.6879999999999997,0.9347973558777548
1018,-0.6859999999999999,0.9269971816378374
1019,-0.6839999999999997,0.9189103448351836
1020,-0.6819999999999999,0.9105664388442516
1021,-0.6799999999999997,0.9019528965166359
1022,-0.6779999999999999,0.8931622065863172
1023,-0.6759999999999997,0.8843504134752063
1024,-0.6739999999999999,0.8756573485234533
1025,-0.6720000000000002,0.867206629989434
1026,-0.6699999999999999,0.8591056630497553
1027,-0.6680000000000001,0.851445639799261
1028,-0.6659999999999999,0.8443015392510194
1029,-0.6640000000000001,0.8376436622159862
1030,-0.6619999999999999,0.8314166352016966
1031,-0.6600000000000001,0.825624928543655
1032,-0.6579999999999999,0.8202386246997828
1033,-0.6560000000000001,0.8151934071277528
1034,-0.6539999999999999,0.8103865987259217
1035,-0.6520000000000001,0.805617680214224
1036,-0.6499999999999999,0.8006999675749196
1037,-0.6480000000000001,0.7955307197721136
1038,-0.6459999999999999,0.7900846521375164
1039,-0.6440000000000001,0.7844128533734352
1040,-0.6419999999999999,0.7785532606138824
1041,-0.6400000000000001,0.772509642025107
1042,-0.6379999999999999,0.7663021080093632
1043,-0.6360000000000001,0.7599500659179514
1044,-0.6339999999999999,0.7534722200512086
1045,-0.6320000000000001,0.7468865716585181
1046,-0.6299999999999999,0.7402104189382993
1047,-0.6280000000000001,0.7334205635338867
1048,-0.6259999999999999,0.7264845838585031
1049,-0.6240000000000001,0.719468557456356
1050,-0.6219999999999999,0.712440018043836
1051,-0.6200000000000001,0.7054656406934214
1052,-0.6179999999999999,0.6986112418336659
1053,-0.6160000000000001,0.6919417792492106
1054,-0.6139999999999999,0.6855213520807724
1055,-0.6120000000000001,0.6794132008251554
1056,-0.6099999999999999,0.6736797073352397
1057,-0.6080000000000001,0.6683823948199922
1058,-0.6059999999999999,0.6635819278444562
1059,-0.6040000000000001,0.6593336702811864
1060,-0.6019999999999999,0.6555968096709152
1061,-0.6000000000000001,0.6522895726275721
1062,-0.5979999999999999,0.6493393248022198
1063,-0.5960000000000001,0.6466726601737999
1064,-0.5939999999999999,0.6442154010491282
1065,-0.5920000000000001,0.6418925980628997
1066,-0.5899999999999999,0.6396285301776833
1067,-0.5880000000000001,0.6373467046839272
1068,-0.5859999999999999,0.6349698571999536
1069,-0.5840000000000001,0.6324199516719636
1070,-0.5819999999999999,0.6296181803740329
1071,-0.5800000000000001,0.6265570882832264
1072,-0.5779999999999998,0.6233534581467449
1073,-0.5760000000000001,0.6200238884691246
1074,-0.5739999999999998,0.6165808909576812
1075,-0.5720000000000001,0.6130365190363531
1076,-0.5699999999999998,0.6094023678456959
1077,-0.5680000000000001,0.6056895742428886
1078,-0.5659999999999998,0.6019088168017267
1079,-0.5640000000000001,0.5980703158126293
1080,-0.5619999999999998,0.5941838332826321
1081,-0.56,0.5902573457703131
1082,-0.5579999999999998,0.5862453914118188
1083,-0.556,0.5821707311102285
1084,-0.5539999999999998,0.5780995419119747
1085,-0.552,0.574096289733941
1086,-0.5499999999999998,0.5702237293634557
1087,-0.548,0.5665429044582987
1088,-0.5459999999999998,0.5631131475466947
1089,-0.544,0.5599920800273194
1090,-0.5419999999999998,0.5572356121692937
1091,-0.54,0.5548979431121894
1092,-0.5379999999999998,0.5530077865016265
1093,-0.536,0.5515012601250273
1094,-0.5339999999999998,0.5503072584252348
1095,-0.532,0.5493545364335142
1096,-0.5299999999999998,0.5485709256980827
1097,-0.528,0.5478833342841111
1098,-0.5259999999999998,0.5472177467737217
1099,-0.524,0.5464992242659906
1100,-0.5219999999999998,0.545651904376946
1101,-0.52,0.5445990012395694
1102,-0.5179999999999998,0.543306171494605
1103,-0.516,0.541869396460519
1104,-0.5139999999999998,0.5403066109874914
1105,-0.512,0.5386277279814603
1106,-0.5099999999999998,0.5368423314456472
1107,-0.508,0.5349596764805608
1108,-0.5059999999999998,0.532988689283993
1109,-0.504,0.5309379671510235
1110,-0.5019999999999998,0.5288157784740147
1111,-0.5,0.5266300627426166
1112,-0.4979999999999998,0.5243559524831823
1113,-0.496,0.5219727033468298
1114,-0.4939999999999998,0.5195314852501594
1115,-0.492,0.5170830720402244
1116,-0.48999999999999977,0.514676825479673
1117,-0.488,0.5123606952467518
1118,-0.48599999999999977,0.5101812189353027
1119,-0.484,0.5081835220547662
1120,-0.48199999999999976,0.5064113180301781
1121,-0.48,0.5049069082021723
1122,-0.47799999999999976,0.5037111818269785
1123,-0.476,0.5028636160764244
1124,-0.47399999999999975,0.5023915853897978
1125,-0.472,0.5022293039674333
1126,-0.46999999999999975,0.502275210438944
1127,-0.46799999999999997,0.5024403988132519
1128,-0.46599999999999975,0.5026486529836081
1129,-0.46399999999999997,0.502836446727592
1130,-0.46199999999999974,0.5029529437071123
1131,-0.45999999999999996,0.5029599974684061
1132,-0.45799999999999974,0.50283215144204
1133,-0.45599999999999996,0.5025566389429085
1134,-0.45399999999999974,0.5021333831702356
1135,-0.45199999999999996,0.5015749972075741
1136,-0.44999999999999973,0.5008991484473216
1137,-0.44799999999999995,0.5001080351673803
1138,-0.44599999999999973,0.4992039013896613
1139,-0.44399999999999995,0.49819088205342477
1140,-0.4419999999999997,0.4970749612964425
1141,-0.43999999999999995,0.4958639724549995
1142,-0.4379999999999997,0.4945675980638921
1143,-0.43599999999999994,0.4931973698564299
1144,-0.4339999999999997,0.49176666876443387
1145,-0.43199999999999994,0.49029072491823833
1146,-0.4299999999999997,0.48878661764668857
1147,-0.42799999999999994,0.48729424554413275
1148,-0.4259999999999997,0.4859337002274484
1149,-0.42399999999999993,0.48481571038077576
1150,-0.4219999999999997,0.48401434222598805
1151,-0.41999999999999993,0.483567013469679
1152,-0.4179999999999997,0.48347449330316145
1153,-0.4159999999999999,0.483700902402468
1154,-0.41400000000000015,0.48417371292835076
1155,-0.4119999999999999,0.48478374852628175
1156,-0.41000000000000014,0.4854687819972752
1157,-0.4079999999999999,0.4863309122553137
1158,-0.40600000000000014,0.487280568851309
1159,-0.4039999999999999,0.48823049474002417
1160,-0.40200000000000014,0.4891107602454528
1161,-0.3999999999999999,0.4898687630608202
1162,-0.39800000000000013,0.4904692282485823
1163,-0.3959999999999999,0.4908942082404267
1164,-0.39400000000000013,0.4911430828372716
1165,-0.3919999999999999,0.4912302737599381
1166,-0.3900000000000001,0.49116245446004697
1167,-0.3879999999999999,0.49094752430876926
1168,-0.3860000000000001,0.4905948309657117
1169,-0.3839999999999999,0.49011343923872297
1170,-0.3820000000000001,0.48951213108389374
1171,-0.3799999999999999,0.48879940560555624
1172,-0.3780000000000001,0.48798347905628514
1173,-0.3759999999999999,0.48707228483689635
1174,-0.3740000000000001,0.4860734734964484
1175,-0.3719999999999999,0.48497500077128886
1176,-0.3700000000000001,0.48376718210158437
1177,-0.3679999999999999,0.4825144529800765
1178,-0.3660000000000001,0.4812794450865143
1179,-0.3639999999999999,0.4801198806300543
1180,-0.3620000000000001,0.47908857234926244
1181,-0.3599999999999999,0.47823342351211234
1182,-0.3580000000000001,0.47759742791598686
1183,-0.35599999999999987,0.4772186698876767
1184,-0.3540000000000001,0.4771303242833815
1185,-0.35199999999999987,0.47735329699491447
1186,-0.3500000000000001,0.47785207732798746
1187,-0.34799999999999986,0.4785674235197411
1188,-0.3460000000000001,0.47943840097521945
1189,-0.34399999999999986,0.4804024273788461
1190,-0.3420000000000001,0.48139527269442217
1191,-0.33999999999999986,0.48235105916512855
1192,-0.3380000000000001,0.48320226131352356
1193,-0.33599999999999985,0.48387970594154517
1194,-0.3340000000000001,0.4843128315226556
1195,-0.33199999999999985,0.484526966358078
1196,-0.33000000000000007,0.4845850019984644
1197,-0.32799999999999985,0.48449629867327954
1198,-0.32600000000000007,0.48426996537977696
1199,-0.32399999999999984,0.4839148598829987
1200,-0.32200000000000006,0.48343958871577597
1201,-0.31999999999999984,0.48285250717872835
1202,-0.31800000000000006,0.4821617193402645
1203,-0.31599999999999984,0.48137507803658147
1204,-0.31400000000000006,0.48049727215716465
1205,-0.31199999999999983,0.4794846497132126
1206,-0.31000000000000005,0.4783569625595908
1207,-0.30799999999999983,0.4771629272279409
1208,-0.30600000000000005,0.4759516211720693
1209,-0.3039999999999998,0.4747724827679452
1210,-0.30200000000000005,0.47367531131370255
1211,-0.2999999999999998,0.47271026702963825
1212,-0.29800000000000004,0.4719278710582137
1213,-0.2959999999999998,0.4713790054640536
1214,-0.29400000000000004,0.4711149132339467
1215,-0.2919999999999998,0.4711857458127037
1216,-0.29000000000000004,0.4715770555210967
1217,-0.2879999999999998,0.47222782684170106
1218,-0.28600000000000003,0.4730836055447437
1219,-0.2839999999999998,0.4740888042127023
1220,-0.28200000000000003,0.47518670224030357
1221,-0.2799999999999998,0.47631944583452535
1222,-0.278,0.47742804801459454
1223,-0.2759999999999998,0.4784523886119891
1224,-0.274,0.47933121427043596
1225,-0.2719999999999998,0.48000213844591316
1226,-0.27,0.4804113229402466
1227,-0.2679999999999998,0.4806312968232875
1228,-0.266,0.4806993757736267
1229,-0.2639999999999998,0.4806247278095842
1230,-0.262,0.4804162646377093
1231,-0.2599999999999998,0.48008264165278036
1232,-0.258,0.47963225793780523
1233,-0.2559999999999998,0.4790732562640205
1234,-0.254,0.47841352309089247
1235,-0.2519999999999998,0.4776606885661162
1236,-0.25,0.47682212652561645
1237,-0.24799999999999978,0.47588804004165564
1238,-0.246,0.4748461649794123
1239,-0.24399999999999977,0.47375965832753236
1240,-0.242,0.4726908437868678
1241,-0.23999999999999977,0.47169697531849714
1242,-0.238,0.4708302371437273
1243,-0.23599999999999977,0.4701377437440918
1244,-0.23399999999999999,0.4696615398613523
1245,-0.23199999999999976,0.4694386004974976
1246,-0.22999999999999998,0.46950083091474404
1247,-0.22799999999999976,0.4698669251690333
1248,-0.22599999999999998,0.47049944484545664
1249,-0.22399999999999975,0.4713399066052298
1250,-0.22199999999999998,0.4723279911585266
1251,-0.21999999999999975,0.4734015494811549
1252,-0.21799999999999997,0.4744966028145548
1253,-0.21599999999999975,0.47554734266580023
1254,-0.21399999999999997,0.4764861308075974
1255,-0.21199999999999974,0.47724349927828624
1256,-0.20999999999999996,0.4777520598513755
1257,-0.20799999999999974,0.47806090282234703
1258,-0.20599999999999996,0.47821565374814823
1259,-0.20399999999999974,0.4782254372190264
1260,-0.20199999999999996,0.47809913923774183
1261,-0.19999999999999973,0.47784540721956825
1262,-0.19799999999999995,0.4774726499922927
1263,-0.19599999999999973,0.4769890377962152
1264,-0.19399999999999995,0.47640250228414943
1265,-0.19199999999999973,0.47572073652142194
1266,-0.18999999999999995,0.4749422732285312
1267,-0.18799999999999972,0.4740213820699388
1268,-0.18599999999999994,0.4729870476131953
1269,-0.18399999999999972,0.4718824896572815
1270,-0.18199999999999994,0.4707497790888835
1271,-0.17999999999999972,0.4696298378823905
1272,-0.17799999999999994,0.46856243909989737
1273,-0.1759999999999997,0.46758620689120206
1274,-0.17399999999999993,0.46673861649380793
1275,-0.1719999999999997,0.4660559942329217
1276,-0.16999999999999993,0.4655735175214553
1277,-0.1679999999999997,0.46532521486002426
1278,-0.16599999999999993,0.46534396583694887
1279,-0.1639999999999997,0.4656615011282537
1280,-0.16199999999999992,0.4662846543862495
1281,-0.16000000000000014,0.4671088532510249
1282,-0.15799999999999992,0.4680223915637861
1283,-0.15600000000000014,0.4689343423661583
1284,-0.15399999999999991,0.469773883501502
1285,-0.15200000000000014,0.4704902976149118
1286,-0.1499999999999999,0.4710529721532174
1287,-0.14800000000000013,0.4714513993649828
1288,-0.1459999999999999,0.47169517630050706
1289,-0.14400000000000013,0.47181400481182334
1290,-0.1419999999999999,0.4718349307432773
1291,-0.14000000000000012,0.4717300762081444
1292,-0.1379999999999999,0.47150462302898266
1293,-0.13600000000000012,0.4711664874946549
1294,-0.1339999999999999,0.4707233270963825
1295,-0.13200000000000012,0.4701825405277461
1296,-0.1299999999999999,0.46955126768468497
1297,-0.1280000000000001,0.4688363896654978
1298,-0.1259999999999999,0.4680445287708415
1299,-0.12400000000000011,0.46718204850373285
1300,-0.12199999999999989,0.46625432198937455
1301,-0.1200000000000001,0.4653058083334908
1302,-0.11799999999999988,0.46442124154672304
1303,-0.1160000000000001,0.4636707961013799
1304,-0.11399999999999988,0.46310782122903543
1305,-0.1120000000000001,0.46276884092053067
1306,-0.10999999999999988,0.4626735539259723
1307,-0.1080000000000001,0.46282483375473377
1308,-0.10599999999999987,0.4632087286754545
1309,-0.10400000000000009,0.4638073060784044
1310,-0.10199999999999987,0.4646606670228188
1311,-0.10000000000000009,0.4657260082075955
1312,-0.09799999999999986,0.46694132169739666
1313,-0.09600000000000009,0.46824285333218646
1314,-0.09399999999999986,0.4695651027272337
1315,-0.09200000000000008,0.47084082327310905
1316,-0.08999999999999986,0.4720010221356876
1317,-0.08800000000000008,0.47297496025614677
1318,-0.08599999999999985,0.4736959443736177
1319,-0.08400000000000007,0.4742148164663172
1320,-0.08199999999999985,0.474571167959492
1321,-0.08000000000000007,0.47477433936437796
1322,-0.07799999999999985,0.47483343853954346
1323,-0.07600000000000007,0.47475734069088915
1324,-0.07399999999999984,0.47455468837164794
1325,-0.07200000000000006,0.47423389148238526
1326,-0.06999999999999984,0.47380312727099844
1327,-0.06800000000000006,0.47327032708856664
1328,-0.06599999999999984,0.4726017572575983
1329,-0.06400000000000006,0.4717907940974651
1330,-0.06199999999999983,0.4708812047438398
1331,-0.06000000000000005,0.46991670138801633
1332,-0.05799999999999983,0.4689409412769085
1333,-0.05600000000000005,0.4679975267130518
1334,-0.053999999999999826,0.4671300050546013
1335,-0.052000000000000046,0.4663818687153337
1336,-0.04999999999999982,0.46579655516464574
1337,-0.04800000000000004,0.46541744692755516
1338,-0.04599999999999982,0.46528787158470014
1339,-0.04400000000000004,0.4654511017723397
1340,-0.041999999999999815,0.46594171375251364
1341,-0.040000000000000036,0.4667156968625532
1342,-0.03799999999999981,0.46771202309198334
1343,-0.03600000000000003,0.4688747822266615
1344,-0.03399999999999981,0.4701496934695929
1345,-0.03200000000000003,0.4714841054409281
1346,-0.029999999999999805,0.4728269961779657
1347,-0.028000000000000025,0.4741289731351497
1348,-0.0259999999999998,0.4753422731840719
1349,-0.02400000000000002,0.4764207626134698
1350,-0.021999999999999797,0.47731993712922827
1351,-0.020000000000000018,0.4779969218543783
1352,-0.017999999999999794,0.4784289749548411
1353,-0.016000000000000014,0.4786910087557481
1354,-0.01399999999999979,0.47880155398512253
1355,-0.01200000000000001,0.47876742153889323
1356,-0.009999999999999787,0.47859612082150366
1357,-0.008000000000000007,0.4782958597459123
1358,-0.005999999999999783,0.47787554473359223
1359,-0.0040000000000000036,0.4773447807145314
1360,-0.0019999999999997797,0.4767138711272324
1361,0.0,0.4759938179187129
1362,0.002000000000000224,0.47519632154450486
1363,0.0040000000000000036,0.4743344372673899
1364,0.006000000000000227,0.47347565908185074
1365,0.008000000000000007,0.4727379649189862
1366,0.010000000000000231,0.47221042192768187
1367,0.01200000000000001,0.47195372786453405
1368,0.014000000000000234,0.47200021109384843
1369,0.016000000000000014,0.47235383058764097
1370,0.018000000000000238,0.4729901759256377
1371,0.020000000000000018,0.47385646729527414
1372,0.02200000000000024,0.4748715554916965
1373,0.02400000000000002,0.4759599646820241
1374,0.026000000000000245,0.4772034292631303
1375,0.028000000000000025,0.4786088831190557
1376,0.03000000000000025,0.4801666830405956
1377,0.03200000000000003,0.4818676734533633
1378,0.03400000000000025,0.4837031864177925
1379,0.03600000000000003,0.48566504162913454
1380,0.038000000000000256,0.4877455464174616
1381,0.040000000000000036,0.48993749574766315
1382,0.04200000000000026,0.4922341722194497
1383,0.04400000000000004,0.49462568491200537
1384,0.04600000000000026,0.4971032964568708
1385,0.04800000000000004,0.4996637769957084
1386,0.050000000000000266,0.5023039009781267
1387,0.052000000000000046,0.5050204339757633
1388,0.05400000000000027,0.5078101326822904
1389,0.05600000000000005,0.5106697449134086
1390,0.058000000000000274,0.5135960096068534
1391,0.06000000000000005,0.5165856568223889
1392,0.06200000000000028,0.5196354077418138
1393,0.06400000000000006,0.5227419746689556
1394,0.06600000000000028,0.5259020610296761
1395,0.06800000000000006,0.5291123613718661
1396,0.07000000000000028,0.5323695613654511
1397,0.07200000000000006,0.535670337802385
1398,0.07400000000000029,0.5390113585966564
1399,0.07600000000000007,0.5423892827842827
1400,0.07800000000000029,0.5458007605233157
1401,0.08000000000000007,0.5492424330938361
1402,0.0820000000000003,0.5527109328979593
1403,0.08400000000000007,0.556202883459829
1404,0.0860000000000003,0.5597148994256239
1405,0.08800000000000008,0.5632435865635512
1406,0.0900000000000003,0.5667855417638528
1407,0.09200000000000008,0.5703373530387992
1408,0.09399999999999986,0.5738956626175532
1409,0.09600000000000009,0.5774618851351937
1410,0.09799999999999986,0.5810375220798084
1411,0.10000000000000009,0.5846218002044945
1412,0.10199999999999987,0.5882139207936078
1413,0.10400000000000009,0.5918130596627701
1414,0.10599999999999987,0.5954183671588618
1415,0.1080000000000001,0.5990289681600289
1416,0.10999999999999988,0.6026439620756767
1417,0.1120000000000001,0.6062624228464757
1418,0.11399999999999988,0.6098833989443555
1419,0.1160000000000001,0.6135059133725111
1420,0.11799999999999988,0.6171289636653969
1421,0.1200000000000001,0.6207515218887323
1422,0.12199999999999989,0.6243725346394959
1423,0.12400000000000011,0.627990923045932
1424,0.1259999999999999,0.6316055827675436
1425,0.1280000000000001,0.6352153839950996
1426,0.1299999999999999,0.6388191714506275
1427,0.13200000000000012,0.6424157643874205
1428,0.1339999999999999,0.6460039565900308
1429,0.13600000000000012,0.6495825163742762
1430,0.1379999999999999,0.6531501865872333
1431,0.14000000000000012,0.6567056846072445
1432,0.1419999999999999,0.6602477023439108
1433,0.14400000000000013,0.6637749062380991
1434,0.1459999999999999,0.6672859372619352
1435,0.14800000000000013,0.6707795938148586
1436,0.1499999999999999,0.6742568412095659
1437,0.15200000000000014,0.6777179775597069
1438,0.15399999999999991,0.6811628314546868
1439,0.15600000000000014,0.684591216429477
1440,0.15799999999999992,0.6880029309646081
1441,0.16000000000000014,0.691397758486177
1442,0.16199999999999992,0.6947754673658401
1443,0.16400000000000015,0.6981358109208197
1444,0.16599999999999993,0.7014785274138979
1445,0.16800000000000015,0.7048033400534228
1446,0.16999999999999993,0.708109956993302
1447,0.17200000000000015,0.7113980713330091
1448,0.17399999999999993,0.7146673611175777
1449,0.17600000000000016,0.7179174893376065
1450,0.17799999999999994,0.7211481039292548
1451,0.18000000000000016,0.7243588377742474
1452,0.18199999999999994,0.7275493086998688
1453,0.18400000000000016,0.7307191194789695
1454,0.18599999999999994,0.7338678578299597
1455,0.18800000000000017,0.7369950964168154
1456,0.18999999999999995,0.7401003928490726
1457,0.19200000000000017,0.7431832896818327
1458,0.19399999999999995,0.7462433144157574
1459,0.19600000000000017,0.7492799794970739
1460,0.19799999999999995,0.7522927823175694
1461,0.20000000000000018,0.7552812052145965
1462,0.20199999999999996,0.7582447154710682
1463,0.20400000000000018,0.761182791021272
1464,0.20599999999999996,0.7640961133059131
1465,0.20800000000000018,0.7669852319264411
1466,0.20999999999999996,0.7698501720795806
1467,0.2120000000000002,0.7726909545265103
1468,0.21399999999999997,0.775507595592858
1469,0.2160000000000002,0.7783001071687055
1470,0.21799999999999997,0.7810684967085838
1471,0.2200000000000002,0.783812767231478
1472,0.22199999999999998,0.7865329173208223
1473,0.2240000000000002,0.789228941124505
1474,0.22599999999999998,0.7919008283548635
1475,0.2280000000000002,0.7945485642886894
1476,0.22999999999999998,0.7971721297672232
1477,0.2320000000000002,0.7997715011961595
1478,0.23399999999999999,0.8023466505456424
1479,0.2360000000000002,0.8048975453502696
1480,0.238,0.8074241487090883
1481,0.2400000000000002,0.8099264192855995
1482,0.242,0.8124043113077535
1483,0.24400000000000022,0.8148577745679546
1484,0.246,0.8172867544230563
1485,0.24800000000000022,0.8196911917943661
1486,0.25,0.8220710231676407
1487,0.2520000000000002,0.8244261805930908
1488,0.254,0.8267565916853763
1489,0.2560000000000002,0.8290621796236112
1490,0.258,0.8313429393188286
1491,0.26000000000000023,0.8335990770552371
1492,0.262,0.8358307987477385
1493,0.26400000000000023,0.8380383040617034
1494,0.266,0.8402217870128476
1495,0.26800000000000024,0.8423814359672357
1496,0.27,0.8445174336412774
1497,0.27200000000000024,0.8466299571017317
1498,0.274,0.8487191777657023
1499,0.27600000000000025,0.8507852614006421
1500,0.278,0.8528283681243493
1501,0.28000000000000025,0.8548486524049704
1502,0.28200000000000003,0.8568462630609979
1503,0.28400000000000025,0.8588213432612727
1504,0.28600000000000003,0.8607740305249809
1505,0.28800000000000026,0.8627044567216577
1506,0.29000000000000004,0.8646127480711835
1507,0.29200000000000026,0.8664990251437873
1508,0.29400000000000004,0.8683634028600435
1509,0.29600000000000026,0.8702059904908757
1510,0.29800000000000004,0.872026891657552
1511,0.30000000000000027,0.87382620433169
1512,0.30200000000000005,0.8756040208352524
1513,0.30400000000000027,0.8773604278405502
1514,0.30600000000000005,0.8790955063702407
1515,0.3080000000000003,0.880809331797329
1516,0.31000000000000005,0.8825019738451662
1517,0.3120000000000003,0.8841734965874517
1518,0.31400000000000006,0.8858239584482306
