,"_ON input
only_x","_ON input
only_y"
1483,-0.8999999999999999,-4.137116764045467
1484,-0.8980000000000001,-4.05389106797645
1485,-0.8959999999999999,-3.9700218656696675
1486,-0.8940000000000001,-3.8856125939566404
1487,-0.8919999999999999,-3.8007624633795096
1488,-0.8900000000000001,-3.7155664581911876
1489,-0.8879999999999999,-3.630115336355205
1490,-0.8860000000000001,-3.5444956295458634
1491,-0.8839999999999999,-3.458789643148083
1492,-0.8820000000000001,-3.373075068384706
1493,-0.8799999999999999,-3.287423140450632
1494,-0.8780000000000001,-3.201902820202545
1495,-0.8759999999999999,-3.1165801265234396
1496,-0.8740000000000001,-3.031517807249273
1497,-0.8719999999999999,-2.9467753391688154
1498,-0.8700000000000001,-2.8616770793925768
1499,-0.8679999999999999,-2.7757913893309585
1500,-0.8660000000000001,-2.692104331942463
1501,-0.8639999999999999,-2.614582642239175
1502,-0.8620000000000001,-2.548076712959361
1503,-0.8599999999999999,-2.4983204561365557
1504,-0.8580000000000001,-2.46884158333162
1505,-0.8559999999999999,-2.458409137548144
1506,-0.8540000000000001,-2.4661737280138247
1507,-0.8519999999999999,-2.491263523251278
1508,-0.8500000000000001,-2.5327842510780223
1509,-0.8479999999999999,-2.589819198606526
1510,-0.8460000000000001,-2.6614757158709152
1511,-0.8439999999999999,-2.746956623812022
1512,-0.8420000000000001,-2.8454806942554165
1513,-0.8399999999999999,-2.9562922442254007
1514,-0.8380000000000001,-3.078661252800623
1515,-0.8359999999999999,-3.2118833611142756
1516,-0.8340000000000001,-3.3552798723538775
1517,-0.8319999999999999,-3.5081977517615086
1518,-0.8300000000000001,-3.6700096266335587
1519,-0.8279999999999998,-3.840094570653694
1520,-0.8260000000000001,-4.015325449193867
1521,-0.8239999999999998,-4.189442565484196
1522,-0.8220000000000001,-4.357294125859436
1523,-0.8199999999999998,-4.514962542461992
1524,-0.8180000000000001,-4.659764433241616
1525,-0.8159999999999998,-4.790250621955691
1526,-0.8140000000000001,-4.906206138168971
1527,-0.8119999999999998,-5.008650217253819
1528,-0.81,-5.099836300389991
1529,-0.8079999999999998,-5.182893526623057
1530,-0.806,-5.256683588191879
1531,-0.8039999999999998,-5.320694774863402
1532,-0.802,-5.375378778338054
1533,-0.7999999999999998,-5.4211733698924105
1534,-0.798,-5.458502400379104
1535,-0.7959999999999998,-5.487775800226905
1536,-0.794,-5.5093895794406516
1537,-0.7920000000000003,-5.523725827601302
1538,-0.79,-5.531152713865908
1539,-0.7880000000000003,-5.53203509969858
1540,-0.786,-5.526859774735427
1541,-0.7840000000000003,-5.515953305403839
1542,-0.782,-5.499575369452983
1543,-0.7800000000000002,-5.477980955540062
1544,-0.778,-5.4514203632302936
1545,-0.7760000000000002,-5.420139202996943
1546,-0.774,-5.384378396221275
1547,-0.7720000000000002,-5.344374175192619
1548,-0.77,-5.30035808310829
1549,-0.7680000000000002,-5.252556974073675
1550,-0.766,-5.201193013102145
1551,-0.7640000000000002,-5.1464836761151425
1552,-0.762,-5.088641749942092
1553,-0.7600000000000002,-5.027875332320495
1554,-0.758,-4.96438783189583
1555,-0.7560000000000002,-4.898377968221655
1556,-0.754,-4.830039771759501
1557,-0.7520000000000002,-4.759562583878987
1558,-0.75,-4.6871310568576945
1559,-0.7480000000000002,-4.612925153881302
1560,-0.746,-4.537120149043446
1561,-0.7440000000000002,-4.459886627345858
1562,-0.742,-4.381390484698232
1563,-0.7400000000000002,-4.301792927918357
1564,-0.738,-4.22125047473198
1565,-0.7360000000000002,-4.139914953772948
1566,-0.734,-4.057924310416799
1567,-0.7320000000000002,-3.9752689174957725
1568,-0.73,-3.8920072760979174
1569,-0.7280000000000002,-3.808239791043614
1570,-0.726,-3.724062774516084
1571,-0.7240000000000002,-3.639568446061539
1572,-0.722,-3.554844932589029
1573,-0.7200000000000002,-3.4699762683705955
1574,-0.718,-3.385042395041119
1575,-0.7160000000000002,-3.3001191367379756
1576,-0.714,-3.2152778612124444
1577,-0.7120000000000002,-3.1305861072990706
1578,-0.71,-3.0461082843264173
1579,-0.7080000000000002,-2.9619056947060645
1580,-0.706,-2.8780365339324585
1581,-0.7040000000000002,-2.794555890583061
1582,-0.702,-2.7109904373017213
1583,-0.7000000000000002,-2.626377437853494
1584,-0.698,-2.5449600244095008
1585,-0.6960000000000002,-2.4721432332370084
1586,-0.694,-2.4139491987852
1587,-0.6920000000000002,-2.3766874299069793
1588,-0.69,-2.3600501966427223
1589,-0.6880000000000002,-2.362027384142312
1590,-0.6859999999999999,-2.38170557331855
1591,-0.6840000000000002,-2.4181670028677678
1592,-0.6819999999999999,-2.4704915692547083
1593,-0.6800000000000002,-2.537802936530298
1594,-0.6779999999999999,-2.6192773304119648
1595,-0.6760000000000002,-2.71411709661292
1596,-0.6739999999999999,-2.8215511671402154
1597,-0.6720000000000002,-2.9408350602945768
1598,-0.6699999999999999,-3.0712508806705925
1599,-0.6680000000000001,-3.2121073191565044
1600,-0.6659999999999999,-3.3627396529344367
1601,-0.6640000000000001,-3.522509745480148
1602,-0.6619999999999999,-3.6915247160270193
1603,-0.6600000000000001,-3.867665817594691
1604,-0.6579999999999999,-4.045847838071308
1605,-0.6560000000000001,-4.221616686049981
1606,-0.6539999999999999,-4.39119852259861
1607,-0.6520000000000001,-4.5514997612595725
1608,-0.6499999999999999,-4.700107068050023
1609,-0.6480000000000001,-4.835287361461614
1610,-0.6459999999999999,-4.9565908969915204
1611,-0.6440000000000001,-5.065791552720278
1612,-0.6419999999999999,-5.163531067264997
1613,-0.6400000000000001,-5.250322668606066
1614,-0.6379999999999999,-5.32666357127382
1615,-0.6360000000000001,-5.39303497634838
1616,-0.6339999999999999,-5.4499020714597926
1617,-0.6320000000000001,-5.497714030787913
1618,-0.6299999999999999,-5.537015139806434
1619,-0.6280000000000001,-5.5683379886925435
1620,-0.6259999999999999,-5.592013546721824
1621,-0.6240000000000001,-5.6083654909836715
1622,-0.6219999999999999,-5.6177117741600044
1623,-0.6200000000000001,-5.6203646245252346
1624,-0.6179999999999999,-5.616630545946287
1625,-0.6160000000000001,-5.60681031788259
1626,-0.6139999999999999,-5.5911989953860735
1627,-0.6120000000000001,-5.570085909101184
1628,-0.6099999999999999,-5.543754665264858
1629,-0.6080000000000001,-5.5124831457065575
1630,-0.6059999999999999,-5.476543507848225
1631,-0.6040000000000001,-5.43620218470434
1632,-0.6019999999999999,-5.39171988488185
1633,-0.6000000000000001,-5.34335159258025
1634,-0.5979999999999999,-5.291346567591498
1635,-0.5960000000000001,-5.235948345300101
1636,-0.5939999999999999,-5.177394736683027
1637,-0.5920000000000001,-5.115917828309796
1638,-0.5899999999999999,-5.051743982342385
1639,-0.5880000000000001,-4.985093836535329
1640,-0.5859999999999999,-4.916182304235613
1641,-0.5840000000000001,-4.845218574382785
1642,-0.5819999999999999,-4.772406111508839
1643,-0.5800000000000001,-4.697942655738338
1644,-0.5779999999999998,-4.622020222788286
1645,-0.5760000000000001,-4.544783358366799
1646,-0.5739999999999998,-4.4662075916123625
1647,-0.5720000000000001,-4.386404410933652
1648,-0.5699999999999998,-4.305501911650204
1649,-0.5680000000000001,-4.223623418749666
1650,-0.5659999999999998,-4.1408874868876575
1651,-0.5640000000000001,-4.057407900387915
1652,-0.5619999999999998,-3.9732936732421438
1653,-0.56,-3.8886490491101644
1654,-0.5579999999999998,-3.803573501319767
1655,-0.556,-3.718161732890056
1656,-0.5539999999999998,-3.63254021209276
1657,-0.552,-3.546788693594169
1658,-0.5499999999999998,-3.460939244992723
1659,-0.548,-3.375038349310413
1660,-0.5459999999999998,-3.289146904992627
1661,-0.544,-3.2033402259083052
1662,-0.5419999999999998,-3.1177080413497853
1663,-0.54,-3.032354496032956
1664,-0.5379999999999998,-2.947398150097105
1665,-0.536,-2.8629719791050694
1666,-0.5340000000000003,-2.7795439168165874
1667,-0.532,-2.7022001171838954
1668,-0.5300000000000002,-2.6372669113151894
1669,-0.528,-2.5892428228631097
1670,-0.5260000000000002,-2.560964518338681
1671,-0.524,-2.5536068071112337
1672,-0.5220000000000002,-2.5666826414084483
1673,-0.52,-2.598043116316344
1674,-0.5180000000000002,-2.6439177125848095
1675,-0.516,-2.7034753614851756
1676,-0.5140000000000002,-2.7774486135233887
1677,-0.512,-2.865031397182278
1678,-0.5100000000000002,-2.9654448716275987
1679,-0.508,-3.0779374267081865
1680,-0.5060000000000002,-3.20178468295578
1681,-0.504,-3.3362894915852186
1682,-0.5020000000000002,-3.4807819344942246
1683,-0.5,-3.6360880113149596
1684,-0.4980000000000002,-3.8029244966019347
1685,-0.496,-3.977790622859782
1686,-0.4940000000000002,-4.156908411127452
1687,-0.492,-4.336317143026861
1688,-0.4900000000000002,-4.511873360762585
1689,-0.488,-4.679250867122164
1690,-0.4860000000000002,-4.833940725475803
1691,-0.484,-4.971510414777533
1692,-0.4820000000000002,-5.094404887992744
1693,-0.48,-5.205097913530631
1694,-0.4780000000000002,-5.304122690415891
1695,-0.476,-5.3919979793451995
1696,-0.4740000000000002,-5.469228102687032
1697,-0.472,-5.536302944481827
1698,-0.4700000000000002,-5.593697950441838
1699,-0.46799999999999997,-5.641890939189796
1700,-0.4660000000000002,-5.681486737178431
1701,-0.46399999999999997,-5.712894737851301
1702,-0.4620000000000002,-5.7364615580487515
1703,-0.45999999999999996,-5.7525273618536685
1704,-0.4580000000000002,-5.761425860591442
1705,-0.45599999999999996,-5.763484312829991
1706,-0.4540000000000002,-5.759023524379751
1707,-0.45199999999999996,-5.748357848293673
1708,-0.4500000000000002,-5.731795184867235
1709,-0.44799999999999995,-5.709636981638424
1710,-0.4460000000000002,-5.682178233387759
1711,-0.44399999999999995,-5.649707482138261
1712,-0.44200000000000017,-5.612506817155494
1713,-0.43999999999999995,-5.570851874947512
1714,-0.43800000000000017,-5.525011839264921
1715,-0.43599999999999994,-5.475249441100808
1716,-0.43400000000000016,-5.421820958690825
1717,-0.43199999999999994,-5.364976217513092
1718,-0.43000000000000016,-5.304958590288302
1719,-0.42799999999999994,-5.242004996979613
1720,-0.42600000000000016,-5.176345904792757
1721,-0.42399999999999993,-5.108205328175927
1722,-0.42200000000000015,-5.037800828819898
1723,-0.41999999999999993,-4.965343515657899
1724,-0.41800000000000015,-4.891038044865744
1725,-0.4159999999999999,-4.815078940347721
1726,-0.41400000000000015,-4.737511696670058
1727,-0.4119999999999999,-4.658417971375825
1728,-0.41000000000000014,-4.577939462864911
1729,-0.4079999999999999,-4.4962128288934435
1730,-0.40600000000000014,-4.41336968657394
1731,-0.4039999999999999,-4.329536612375156
1732,-0.40200000000000014,-4.2448351421222315
1733,-0.3999999999999999,-4.159381770996548
1734,-0.39800000000000013,-4.073287953535877
1735,-0.3959999999999999,-3.9866601036342213
1736,-0.39400000000000013,-3.89959959454198
1737,-0.3919999999999999,-3.8122030890625473
1738,-0.3900000000000001,-3.7245604882696655
1739,-0.3879999999999999,-3.636756277033002
1740,-0.3860000000000001,-3.548871604373339
1741,-0.3839999999999999,-3.4609842899494954
1742,-0.3820000000000001,-3.373168824058483
1743,-0.3799999999999999,-3.285496367635351
1744,-0.3780000000000001,-3.1980347522533425
1745,-0.3759999999999999,-3.1108484801237375
1746,-0.3740000000000001,-3.0239987240960087
1747,-0.3719999999999999,-2.937543327657666
1748,-0.3700000000000001,-2.850772192959883
1749,-0.3679999999999999,-2.7630797300103582
1750,-0.3660000000000001,-2.678872182050003
1751,-0.3639999999999999,-2.6035372589542978
1752,-0.3620000000000001,-2.543152720768124
1753,-0.3599999999999999,-2.5039391195895786
1754,-0.3580000000000001,-2.4850955881313146
1755,-0.35599999999999987,-2.484843985343209
1756,-0.3540000000000001,-2.5022779477270682
1757,-0.35199999999999987,-2.536484684464369
1758,-0.3500000000000001,-2.586545961554619
1759,-0.34799999999999986,-2.6515845176435273
1760,-0.3460000000000001,-2.7307792661729753
1761,-0.34399999999999986,-2.8233335434397056
1762,-0.3420000000000001,-2.9284775760685795
1763,-0.33999999999999986,-3.045468481012742
1764,-0.3380000000000001,-3.173590265553435
1765,-0.33599999999999985,-3.312153827300203
1766,-0.3340000000000001,-3.4604969541906683
1767,-0.33199999999999985,-3.618359846128895
1768,-0.33000000000000007,-3.7869212199770907
1769,-0.32799999999999985,-3.9628453597310362
1770,-0.32600000000000007,-4.142095452337092
1771,-0.32399999999999984,-4.320804793651919
1772,-0.32200000000000006,-4.495276788442169
1773,-0.31999999999999984,-4.661984950384796
1774,-0.31800000000000006,-4.817572902066747
1775,-0.31599999999999984,-4.95885437498526
1776,-0.31400000000000006,-5.0840599288209125
1777,-0.31199999999999983,-5.196562504946785
1778,-0.31000000000000005,-5.297289873614201
1779,-0.30799999999999983,-5.3867687923707575
1780,-0.30600000000000005,-5.465509646634491
1781,-0.3039999999999998,-5.534006449694033
1782,-0.30200000000000005,-5.592736842708472
1783,-0.2999999999999998,-5.642162094707478
1784,-0.29800000000000004,-5.682764685338239
1785,-0.2959999999999998,-5.715157506419483
1786,-0.29400000000000004,-5.739714310006412
1787,-0.2919999999999998,-5.756765309482794
1788,-0.29000000000000004,-5.766634889608323
1789,-0.2879999999999998,-5.769641606518651
1790,-0.28600000000000003,-5.766098187725368
1791,-0.2839999999999998,-5.756311532116011
1792,-0.28200000000000003,-5.740582709954066
1793,-0.28000000000000025,-5.719206962878959
1794,-0.278,-5.692473703906056
1795,-0.27600000000000025,-5.660666517426688
1796,-0.274,-5.624063159208105
1797,-0.27200000000000024,-5.582935556393531
1798,-0.27,-5.537549807502101
1799,-0.26800000000000024,-5.4881661824289365
1800,-0.266,-5.435039122445057
1801,-0.26400000000000023,-5.378417240197479
1802,-0.262,-5.318543319709109
1803,-0.26000000000000023,-5.255654316378855
1804,-0.258,-5.189981356981515
1805,-0.2560000000000002,-5.121749739667887
1806,-0.254,-5.051178933964659
1807,-0.2520000000000002,-4.978482580774521
1808,-0.25,-4.9038684923760485
1809,-0.24800000000000022,-4.827538652423824
1810,-0.246,-4.749689215948312
1811,-0.24400000000000022,-4.6705019293182
1812,-0.242,-4.589977509201
1813,-0.2400000000000002,-4.508188578164924
1814,-0.238,-4.425266510893031
1815,-0.2360000000000002,-4.341337816555232
1816,-0.23399999999999999,-4.256524138808147
1817,-0.2320000000000002,-4.170942255795252
1818,-0.22999999999999998,-4.084704080146725
1819,-0.2280000000000002,-3.997916658979607
1820,-0.22599999999999998,-3.910682173897639
1821,-0.2240000000000002,-3.8230979409914214
1822,-0.22199999999999998,-3.7352839470813746
1823,-0.2200000000000002,-3.6473406389246565
1824,-0.21799999999999997,-3.5592986104476267
1825,-0.2160000000000002,-3.4712024750774098
1826,-0.21399999999999997,-3.3831123061670123
1827,-0.2120000000000002,-3.2951036369954805
1828,-0.20999999999999996,-3.2072674607677447
1829,-0.20800000000000018,-3.119710230614773
1830,-0.20599999999999996,-3.0325538595934183
1831,-0.20400000000000018,-2.9459357206865713
1832,-0.20199999999999996,-2.860302963913587
1833,-0.20000000000000018,-2.7806847915744126
1834,-0.19799999999999995,-2.7134139075211614
1835,-0.19600000000000017,-2.6629901539188556
1836,-0.19399999999999995,-2.632267672225586
1837,-0.19200000000000017,-2.622454903192601
1838,-0.18999999999999995,-2.633114586864252
1839,-0.18800000000000017,-2.6621637625780115
1840,-0.18599999999999994,-2.7058919541128352
1841,-0.18400000000000016,-2.7632315021394276
1842,-0.18199999999999994,-2.835015911505571
1843,-0.18000000000000016,-2.9204395967645316
1844,-0.17799999999999994,-3.0187241370524727
1845,-0.17600000000000016,-3.1291182760883016
1846,-0.17399999999999993,-3.250897922173845
1847,-0.17200000000000015,-3.383366148193653
1848,-0.16999999999999993,-3.525853191615215
1849,-0.16800000000000015,-3.6790101743043815
1850,-0.16599999999999993,-3.8438643113163042
1851,-0.16400000000000015,-4.017028914390615
1852,-0.16199999999999992,-4.19478358169116
1853,-0.16000000000000014,-4.373236292231945
1854,-0.15799999999999992,-4.548323405877435
1855,-0.15600000000000014,-4.715809663342249
1856,-0.15399999999999991,-4.871288186191465
1857,-0.15200000000000014,-5.010196747250656
1858,-0.1499999999999999,-5.13342144953807
1859,-0.14800000000000013,-5.244358462572144
1860,-0.1459999999999999,-5.343546668439711
1861,-0.14400000000000013,-5.431509796625937
1862,-0.1419999999999999,-5.508756424014505
1863,-0.14000000000000012,-5.575779974887452
1864,-0.1379999999999999,-5.63305872092531
1865,-0.13600000000000012,-5.681056340148145
1866,-0.1339999999999999,-5.720354863755366
1867,-0.13200000000000012,-5.751436323993894
1868,-0.1299999999999999,-5.774646851007399
1869,-0.1280000000000001,-5.790326213135992
1870,-0.1259999999999999,-5.798807816916259
1871,-0.12400000000000011,-5.800418707081242
1872,-0.12199999999999989,-5.795479566560445
1873,-0.1200000000000001,-5.784304716479838
1874,-0.11799999999999988,-5.767202116161846
1875,-0.1160000000000001,-5.7444733631253655
1876,-0.11399999999999988,-5.71641369308574
1877,-0.1120000000000001,-5.683311979954797
1878,-0.10999999999999988,-5.645450735840799
1879,-0.1080000000000001,-5.6031061110485
1880,-0.10599999999999987,-5.556547894079081
1881,-0.10400000000000009,-5.5060395116302265
1882,-0.10199999999999987,-5.451838028596037
1883,-0.10000000000000009,-5.394194148067123
1884,-0.09799999999999986,-5.333352211330506
1885,-0.09600000000000009,-5.269550197869723
1886,-0.09399999999999986,-5.203019725364718
1887,-0.09200000000000008,-5.133986049691954
1888,-0.08999999999999986,-5.062668064924295
1889,-0.08800000000000008,-4.98927830333113
1890,-0.08599999999999985,-4.914022935378245
1891,-0.08400000000000007,-4.837101769727957
1892,-0.08199999999999985,-4.758649314194867
1893,-0.08000000000000007,-4.678677124706525
1894,-0.07799999999999985,-4.597319487752273
1895,-0.07600000000000007,-4.514713525236759
1896,-0.07399999999999984,-4.430991358648708
1897,-0.07200000000000006,-4.346280109061067
1898,-0.06999999999999984,-4.260701897130858
1899,-0.06800000000000006,-4.174373843099327
1900,-0.06599999999999984,-4.087408066791797
1901,-0.06400000000000006,-3.9999116876178116
1902,-0.06199999999999983,-3.9119868245709903
1903,-0.06000000000000005,-3.823730745447153
1904,-0.05799999999999983,-3.7352353233191504
1905,-0.05600000000000005,-3.646585539764242
1906,-0.053999999999999826,-3.5578627111309813
1907,-0.052000000000000046,-3.469144852309171
1908,-0.04999999999999982,-3.3805066767297047
1909,-0.04800000000000004,-3.292019596364725
1910,-0.04599999999999982,-3.2037517217274663
1911,-0.04400000000000004,-3.115767861872411
1912,-0.041999999999999815,-3.0281295243951343
1913,-0.040000000000000036,-2.940894915432459
1914,-0.03799999999999981,-2.8540356943392644
1915,-0.03600000000000003,-2.766982332168635
1916,-0.03399999999999981,-2.683823283213402
1917,-0.03200000000000003,-2.6095371513732597
1918,-0.029999999999999805,-2.548498219499703
1919,-0.028000000000000025,-2.5044764493961527
1920,-0.026000000000000245,-2.480636988948961
1921,-0.02400000000000002,-2.4769622272225114
1922,-0.02200000000000024,-2.4911196020616067
1923,-0.020000000000000018,-2.522183677928445
1924,-0.018000000000000238,-2.5692565247538752
1925,-0.016000000000000014,-2.6314677179374493
1926,-0.014000000000000234,-2.7079743704975177
1927,-0.01200000000000001,-2.7979670395646568
1928,-0.010000000000000231,-2.900673742319627
1929,-0.008000000000000007,-3.015349940931405
1930,-0.006000000000000227,-3.141277529971407
1931,-0.0040000000000000036,-3.2777648364136924
1932,-0.002000000000000224,-3.4241466196347403
1933,0.0,-3.579784071413693
1934,0.0019999999999997797,-3.745312709159023
1935,0.0040000000000000036,-3.918930787947523
1936,0.005999999999999783,-4.095873770618267
1937,0.008000000000000007,-4.271644315005695
1938,0.009999999999999787,-4.442019059870106
1939,0.01200000000000001,-4.60304862489797
1940,0.01399999999999979,-4.751057610701624
1941,0.016000000000000014,-4.883350351427814
1942,0.017999999999999794,-5.002515019911248
1943,0.020000000000000018,-5.109701364478254
1944,0.021999999999999797,-5.205440030096534
1945,0.02400000000000002,-5.290245832643559
1946,0.0259999999999998,-5.364617758906398
1947,0.028000000000000025,-5.429038966581869
1948,0.029999999999999805,-5.483991890881018
1949,0.03200000000000003,-5.530159157146449
1950,0.03399999999999981,-5.567983254334338
1951,0.03600000000000003,-5.59779913616106
1952,0.03799999999999981,-5.619936400328578
1953,0.040000000000000036,-5.634719288524495
1954,0.041999999999999815,-5.642466686422018
1955,0.04400000000000004,-5.643492123679978
1956,0.04599999999999982,-5.638103773942826
1957,0.04800000000000004,-5.626604454840624
1958,0.04999999999999982,-5.609291627989062
1959,0.052000000000000046,-5.586457398989436
1960,0.053999999999999826,-5.558388517428676
1961,0.05600000000000005,-5.525366376879307
1962,0.05799999999999983,-5.487667014899502
1963,0.06000000000000005,-5.44556111303302
1964,0.06199999999999983,-5.399313996809272
1965,0.06400000000000006,-5.349185635743248
1966,0.06599999999999984,-5.2954306433355995
1967,0.06800000000000006,-5.238298277072552
1968,0.06999999999999984,-5.178032438425994
1969,0.07200000000000006,-5.114871672853383
1970,0.07399999999999984,-5.04904916979785
1971,0.07600000000000007,-4.980792762688084
1972,0.07799999999999985,-4.910324928938454
1973,0.08000000000000007,-4.837862789948884
1974,0.08199999999999985,-4.763618111104981
1975,0.08400000000000007,-4.687797301777905
1976,0.08599999999999985,-4.610601415324497
1977,0.08800000000000008,-4.532196291712742
1978,0.08999999999999986,-4.452575385628069
1979,0.09200000000000008,-4.371822177831048
1980,0.09399999999999986,-4.290040349615991
1981,0.09600000000000009,-4.2073314308516245
1982,0.09799999999999986,-4.123794799981243
1983,0.10000000000000009,-4.039527684022556
1984,0.10199999999999987,-3.9546251585678367
1985,0.10400000000000009,-3.869180147783775
1986,0.10599999999999987,-3.7832834244116267
1987,0.1080000000000001,-3.697023609767061
1988,0.10999999999999988,-3.610487173740315
1989,0.1120000000000001,-3.5237584347960382
1990,0.11399999999999988,-3.4369195599734486
1991,0.1160000000000001,-3.3500505648861774
1992,0.11799999999999988,-3.2632293137224213
1993,0.1200000000000001,-3.1765315192447936
1994,0.12199999999999989,-3.090030742790473
1995,0.12400000000000011,-3.003798394271051
1996,0.1259999999999999,-2.9179037321726877
1997,0.1280000000000001,-2.8324138635559573
1998,0.1299999999999999,-2.747393744055999
1999,0.13200000000000012,-2.662906177882366
2000,0.1339999999999999,-2.5790118178191808
2001,0.13599999999999968,-2.4957691652249974
2002,0.13800000000000034,-2.4132345700328415
2003,0.14000000000000012,-2.331461123879275
2004,0.1419999999999999,-2.2504784558530693
2005,0.14399999999999968,-2.1703009634569836
2006,0.14600000000000035,-2.0909432924567946
2007,0.14800000000000013,-2.012419857637271
2008,0.1499999999999999,-1.9347448428019622
2009,0.1519999999999997,-1.8579322007733396
2010,0.15400000000000036,-1.7819956533927277
2011,0.15600000000000014,-1.7069486915204386
2012,0.15799999999999992,-1.6328045750355686
2013,0.1599999999999997,-1.5595763328361358
2014,0.16200000000000037,-1.4872767628390122
2015,0.16400000000000015,-1.4159184319800524
2016,0.16599999999999993,-1.3455136762139013
2017,0.1679999999999997,-1.276074600514122
2018,0.17000000000000037,-1.207613078873135
2019,0.17200000000000015,-1.1401407543023374
2020,0.17399999999999993,-1.0736690388319217
2021,0.1759999999999997,-1.0082091135109978
2022,0.17800000000000038,-0.9437719284075332
2023,0.18000000000000016,-0.8803682026084683
2024,0.18199999999999994,-0.8180084242195429
2025,0.18399999999999972,-0.7567028503654132
2026,0.1860000000000004,-0.6964615071895948
2027,0.18800000000000017,-0.6372941898545701
2028,0.18999999999999995,-0.5792104625416274
2029,0.19199999999999973,-0.5222196584509684
2030,0.1940000000000004,-0.4663308798016572
2031,0.19600000000000017,-0.4115529978317176
2032,0.19799999999999995,-0.35789465279798716
2033,0.19999999999999973,-0.305361156488803
2034,0.2020000000000004,-0.253919812177708
2035,0.20400000000000018,-0.20355030389579623
2036,0.20599999999999996,-0.1542407848627146
2037,0.20799999999999974,-0.10597959875922533
2038,0.2100000000000004,-0.05875527972716166
2039,0.2120000000000002,-0.012556552369511587
2040,0.21399999999999997,0.03262766824970814
2041,0.21599999999999975,0.07680827660536749
2042,0.21800000000000042,0.11999597671126316
2043,0.2200000000000002,0.16220128212004314
2044,0.22199999999999998,0.20343451592332062
2045,0.22399999999999975,0.24370581075159758
2046,0.22600000000000042,0.28302510877430154
2047,0.2280000000000002,0.32140216169971536
2048,0.22999999999999998,0.3588465307750828
2049,0.23199999999999976,0.39536758678653805
2050,0.23399999999999954,0.4309745100591228
2051,0.2360000000000002,0.4656762904568026
2052,0.238,0.4994817273824049
2053,0.23999999999999977,0.5323994297777112
2054,0.24199999999999955,0.5644378161233954
2055,0.24400000000000022,0.5956051144390533
2056,0.246,0.6259093622831475
2057,0.24799999999999978,0.6553584067530903
2058,0.24999999999999956,0.6839599044851874
2059,0.2520000000000002,0.7117213216546652
2060,0.254,0.7386499339756214
2061,0.2559999999999998,0.7647528267010988
2062,0.25799999999999956,0.7900368946230352
2063,0.26000000000000023,0.8145088420722872
2064,0.262,0.8381808220179602
2065,0.2639999999999998,0.8610814310376956
2066,0.26599999999999957,0.8832260188848282
2067,0.26800000000000024,0.904628398833232
2068,0.27,0.9253021678378006
2069,0.2719999999999998,0.9452607065345038
2070,0.2739999999999996,0.9645171792403495
2071,0.27600000000000025,0.9830845339534012
2072,0.278,1.0009755023527458
2073,0.2799999999999998,1.018202599798542
2074,0.2819999999999996,1.034778125331989
2075,0.28400000000000025,1.0507141616753393
2076,0.28600000000000003,1.0660225752318726
2077,0.2879999999999998,1.0807150160859376
2078,0.2899999999999996,1.0948029180029235
2079,0.29200000000000026,1.108297498429273
2080,0.29400000000000004,1.121209758492458
2081,0.2959999999999998,1.1335504830010175
2082,0.2979999999999996,1.1453302404445305
2083,0.30000000000000027,1.1565593829936294
2084,0.30200000000000005,1.1672480464999793
2085,0.3039999999999998,1.1774061504963083
2086,0.3059999999999996,1.1870433981963862
2087,0.3080000000000003,1.1961692764950351
2088,0.31000000000000005,1.2047930559681128
2089,0.31199999999999983,1.2129237908725363
2090,0.3139999999999996,1.2205703191462673
2091,0.3160000000000003,1.2277412624083168
2092,0.31800000000000006,1.2344450259587347
2093,0.31999999999999984,1.240689798778629
2094,0.3219999999999996,1.2464837200193755
2095,0.3240000000000003,1.2518391395330857
2096,0.32600000000000007,1.2567680886331336
2097,0.32799999999999985,1.2612811600312641
2098,0.3299999999999996,1.2653887588671027
2099,0.3320000000000003,1.2691011027081598
2100,0.3340000000000001,1.2724282215498246
2101,0.33599999999999985,1.2753799578153746
2102,0.33799999999999963,1.2779659663559682
2103,0.3400000000000003,1.2801957144506486
2104,0.3420000000000001,1.2820784818063393
2105,0.34399999999999986,1.2836233605578502
2106,0.34599999999999964,1.2848392552678731
2107,0.3480000000000003,1.2857348829269835
2108,0.3500000000000001,1.2863187729536394
2109,0.35199999999999987,1.286599267194183
2110,0.35399999999999965,1.2865845199228396
2111,0.3560000000000003,1.2862824978417173
2112,0.3580000000000001,1.285700980080808
2113,0.3599999999999999,1.2848475581979868
2114,0.36199999999999966,1.2837296361790118
2115,0.3640000000000003,1.2823544304375243
2116,0.3660000000000001,1.28072896981505
2117,0.3679999999999999,1.2788600955809966
2118,0.36999999999999966,1.2767544614326556
2119,0.37200000000000033,1.2744185334952005
2120,0.3740000000000001,1.2718585903216915
2121,0.3759999999999999,1.269080722893069
2122,0.37799999999999967,1.2660908346181574
2123,0.38000000000000034,1.2628946413336635
2124,0.3820000000000001,1.2594976713041808
2125,0.3839999999999999,1.2559052652221827
2126,0.3859999999999997,1.2521225762080268
2127,0.38800000000000034,1.2481545698099523
2128,0.3900000000000001,1.2440060240040873
2129,0.3919999999999999,1.2396815291944374
2130,0.3939999999999997,1.2351854882128936
2131,0.39600000000000035,1.2305221163192281
2132,0.39800000000000013,1.2256954412011023
2133,0.3999999999999999,1.2207132331164448
2134,0.4019999999999997,1.2155875050838056
