,dynamic_x,dynamic_y,fixed _x,fixed _y
380,-1.962,-0.024428950855452908,-1.962,-0.26208830475791256
381,-1.96,-0.024429440182696854,-1.96,-0.2620888495884099
382,-1.958,-0.02442982681007963,-1.958,-0.2620892901807378
383,-1.956,-0.024430111880222344,-1.956,-0.2620896276996713
384,-1.954,-0.02443029668046867,-1.954,-0.2620898634552385
385,-1.952,-0.02443038264288508,-1.952,-0.2620899989027204
386,-1.95,-0.024430371344260765,-1.95,-0.26209003564265115
387,-1.948,-0.024430264506107496,-1.948,-0.2620899754208181
388,-1.946,-0.02443006399465983,-1.946,-0.26208982012826154
389,-1.944,-0.02442977182087494,-1.944,-0.26208957180127496
390,-1.942,-0.024429390140432744,-1.942,-0.26208923262140477
391,-1.94,-0.02442892125373583,-1.94,-0.26208880491545056
392,-1.938,-0.02442836760590958,-1.938,-0.26208829115546506
