,_EON_x,_EON_y
115,-3.636,-0.000760873715494494
116,-3.634,-0.0008051380878129899
117,-3.632,-0.0008486724764843467
118,-3.63,-0.0008914897347308305
119,-3.628,-0.0009336025295322674
120,-3.6260000000000003,-0.0009750233416260107
121,-3.624,-0.0010157644655069756
122,-3.622,-0.001055838009427608
123,-3.62,-0.0010952558953979015
124,-3.6180000000000003,-0.00113403020970557
125,-3.616,-0.00117217451801728
126,-3.614,-0.001209698460988961
127,-3.612,-0.0012466108284997501
128,-3.6100000000000003,-0.0012829203432158064
129,-3.608,-0.0013186356605903171
130,-3.606,-0.0013537653688634813
131,-3.604,-0.0013883179890625368
132,-3.6020000000000003,-0.0014223019750017295
133,-3.6,-0.0014557257132823374
134,-3.598,-0.001488597523292664
135,-3.596,-0.0015209256572080235
136,-3.5940000000000003,-0.0015527182999907664
137,-3.592,-0.0015839835693902578
138,-3.59,-0.0016147295159428914
139,-3.588,-0.0016449641229720792
140,-3.5860000000000003,-0.001674695306588262
141,-3.584,-0.0017039309156888956
142,-3.582,-0.001732678731958471
143,-3.58,-0.0017609464698684872
144,-3.5780000000000003,-0.0017887417766774757
145,-3.576,-0.001816072232430993
146,-3.5740000000000003,-0.0018429453499616139
147,-3.572,-0.0018693685748889383
148,-3.5700000000000003,-0.0018953492856195846
149,-3.568,-0.0019208947933472033
150,-3.5660000000000003,-0.0019460123420524597
151,-3.564,-0.001970709108503048
152,-3.5620000000000003,-0.00199499220225368
153,-3.56,-0.0020188686656460973
154,-3.5580000000000003,-0.002042345473809059
155,-3.556,-0.002065429534658346
156,-3.5540000000000003,-0.0020881276888967716
157,-3.552,-0.0021104467100141605
158,-3.5500000000000003,-0.0021323933042873694
159,-3.548,-0.002153974110780277
160,-3.5460000000000003,-0.002175195701343776
161,-3.544,-0.002196064580615796
162,-3.5420000000000003,-0.0022165871860212773
163,-3.54,-0.0022367698877721956
164,-3.5380000000000003,-0.002256618988867535
165,-3.536,-0.002276140725093318
166,-3.5340000000000003,-0.002295341265022576
167,-3.532,-0.0023142267100153754
168,-3.5300000000000002,-0.0023328030942188008
169,-3.528,-0.0023510763845669587
170,-3.5260000000000002,-0.002369052480780981
171,-3.524,-0.002386737215369014
172,-3.5220000000000002,-0.0024041363536262475
173,-3.52,-0.002421255593634871
174,-3.5180000000000002,-0.0024381005662641106
175,-3.516,-0.0024546768784967712
176,-3.5140000000000002,-0.002470990794208549
177,-3.512,-0.0024870463122158223
178,-3.5100000000000002,-0.002502846545425621
179,-3.508,-0.002518394596268677
180,-3.5060000000000002,-0.0025336935566994227
181,-3.504,-0.0025487465081959794
182,-3.5020000000000002,-0.0025635565217601783
183,-3.5,-0.0025781266579175295
184,-3.498,-0.0025924599667172567
185,-3.496,-0.002606559487732276
186,-3.494,-0.002620428250059193
187,-3.492,-0.00263406927231832
188,-3.49,-0.0026474855626536613
189,-3.488,-0.0026606801187329214
190,-3.486,-0.0026736559277474974
191,-3.484,-0.002686415966412486
192,-3.482,-0.002698963200966683
193,-3.48,-0.002711300587172581
194,-3.478,-0.0027234310703163622
195,-3.476,-0.0027353575852079176
196,-3.474,-0.002747083056180828
197,-3.472,-0.002758610397092371
198,-3.47,-0.0027699425113235226
199,-3.468,-0.0027810822917789593
200,-3.466,-0.0027920326208870465
201,-3.464,-0.002802796370599856
202,-3.462,-0.002813376402393153
203,-3.46,-0.0028237755672663976
204,-3.458,-0.002833996705742744
205,-3.456,-0.002844042647869055
206,-3.454,-0.002853916213215884
207,-3.452,-0.0028636202108774725
208,-3.45,-0.002873157439471776
209,-3.448,-0.0028825306871404326
210,-3.446,-0.0028917427315487895
211,-3.444,-0.002900796339885877
212,-3.442,-0.0029096942688644385
213,-3.44,-0.0029184392647209033
214,-3.438,-0.0029270340632154
215,-3.436,-0.002935481389631754
216,-3.434,-0.0029437839587774933
217,-3.432,-0.002951944474983835
218,-3.43,-0.002959965632105696
219,-3.428,-0.002967850113521693
220,-3.426,-0.0029756005921341387
221,-3.424,-0.002983219730369042
222,-3.422,-0.002990710180176104
223,-3.42,-0.0029980745830287363
224,-3.418,-0.0030053155699240296
225,-3.416,-0.003012435761382791
226,-3.414,-0.0030194377674495065
227,-3.412,-0.0030263241876923724
228,-3.41,-0.003033097611203274
229,-3.408,-0.0030397606165977996
230,-3.406,-0.0030463157720152303
231,-3.404,-0.003052765635118547
232,-3.402,-0.003059112753094423
233,-3.4,-0.003065359662653238
234,-3.398,-0.0030715088900290545
235,-3.396,-0.003077562950979648
236,-3.394,-0.003083524350786484
237,-3.392,-0.0030893955842547158
238,-3.39,-0.0030951791357132115
239,-3.388,-0.0031008774790145244
240,-3.386,-0.003106493077534904
241,-3.3840000000000003,-0.0031120280722066913
242,-3.382,-0.0031174831932443
243,-3.38,-0.0031228589480564797
244,-3.378,-0.0031281558617158
245,-3.3760000000000003,-0.003133374466959264
246,-3.374,-0.003138515304188308
247,-3.372,-0.003143578921468805
248,-3.37,-0.0031485658745310716
249,-3.3680000000000003,-0.0031534767267698514
250,-3.366,-0.003158312049244324
251,-3.364,-0.003163072420678103
252,-3.362,-0.0031677584274592482
253,-3.3600000000000003,-0.003172370663640244
254,-3.358,-0.003176909730938017
255,-3.356,-0.003181376238733921
256,-3.354,-0.003185770804073753
257,-3.3520000000000003,-0.0031900940516677474
258,-3.35,-0.0031943466138905675
259,-3.348,-0.0031985291307813114
260,-3.346,-0.003202642250043526
261,-3.3440000000000003,-0.003206686627045173
262,-3.342,-0.003210662924818669
263,-3.34,-0.003214571814060853
264,-3.338,-0.003218413973133008
265,-3.3360000000000003,-0.00322219008806085
266,-3.334,-0.003225900852534526
267,-3.332,-0.0032295469679086246
268,-3.33,-0.0032331291432021667
269,-3.3280000000000003,-0.0032366480950986147
