,_cell_0_x,_cell_0_y,_cell_1_x,_cell_1_y,_cell_2_x,_cell_2_y,_cell_3_x,_cell_3_y,_cell_4_x,_cell_4_y,_cell_5_x,_cell_5_y,_cell_6_x,_cell_6_y,_cell_7_x,_cell_7_y,_cell_8_x,_cell_8_y,_cell_9_x,_cell_9_y,_cell_10_x,_cell_10_y,_cell_11_x,_cell_11_y,_mean_x,_mean_y
30,-0.23076923076923084,0.15038638924992365,-0.23076923076923084,0.0940067289690458,-0.23076923076923084,0.08905299087762857,-0.23076923076923084,-0.3418859700589846,-0.23076923076923084,0.17737689258053677,-0.23076923076923084,0.2477811619428351,-0.23076923076923084,0.23914638068018967,-0.23076923076923084,-0.2114129866942204,-0.23076923076923084,0.19674939617644227,-0.23076923076923084,-0.328500951379777,-0.23076923076923084,-0.18943540468452622,-0.23076923076923084,0.2403459369676767,-0.23076923076923084,0.030300880385564194
31,-0.20512820512820518,0.28616170056218837,-0.20512820512820518,0.21650669590083357,-0.20512820512820518,0.2694634701137915,-0.20512820512820518,-0.4008837179309761,-0.20512820512820518,0.34168553027743315,-0.20512820512820518,0.32582271698761534,-0.20512820512820518,0.16501777225129977,-0.20512820512820518,-0.29358076139304146,-0.20512820512820518,0.3300644648479451,-0.20512820512820518,-0.18343564234531531,-0.20512820512820518,-0.12493212777353056,-0.20512820512820518,0.2606841934492719,-0.20512820512820518,0.09938119124562628
32,-0.17948717948717952,0.3946382837041596,-0.17948717948717952,0.31593200119611553,-0.17948717948717952,0.44901985564393926,-0.17948717948717952,-0.35779039093087517,-0.17948717948717952,0.46297186706514415,-0.17948717948717952,0.42493836209370944,-0.17948717948717952,0.31661151243209634,-0.17948717948717952,0.05246655767221405,-0.17948717948717952,0.29635824035749936,-0.17948717948717952,-0.12917426635250762,-0.17948717948717952,-0.004974743066158662,-0.17948717948717952,0.25765683699791825,-0.17948717948717952,0.20655450973443792
33,-0.15384615384615385,0.4075410867370646,-0.15384615384615385,0.3951724503580253,-0.15384615384615385,0.4646991027418053,-0.15384615384615385,-0.13032643467856064,-0.15384615384615385,0.46801318594940594,-0.15384615384615385,0.4284562065600496,-0.15384615384615385,0.30926768399736054,-0.15384615384615385,0.4144040549900092,-0.15384615384615385,0.3897374524216213,-0.15384615384615385,0.1794861305564002,-0.15384615384615385,0.19292471412317752,-0.15384615384615385,0.2642682491701352,-0.15384615384615385,0.3153036569105412
34,-0.1282051282051282,0.3763640350753153,-0.1282051282051282,0.33207981565100864,-0.1282051282051282,0.2970189761056932,-0.1282051282051282,0.19845800879661613,-0.1282051282051282,0.2934120945154714,-0.1282051282051282,0.3368794235990607,-0.1282051282051282,0.3854393845289628,-0.1282051282051282,0.49942681024354385,-0.1282051282051282,0.3534486101857422,-0.1282051282051282,0.2707903320618667,-0.1282051282051282,0.4352771736959281,-0.1282051282051282,0.24447906263133617,-0.1282051282051282,0.3352561439242121
35,-0.10256410256410264,0.24687323830238073,-0.10256410256410264,0.20952957808431197,-0.10256410256410264,0.16350651931093774,-0.10256410256410264,0.43895631716158184,-0.10256410256410264,0.13255649364585567,-0.10256410256410264,0.18707782812783116,-0.10256410256410264,0.3352993068828467,-0.10256410256410264,0.36868856147935725,-0.10256410256410264,0.2127640685363394,-0.10256410256410264,0.40743677058773053,-0.10256410256410264,0.5488518342589318,-0.10256410256410264,0.21980559647704012,-0.10256410256410264,0.28927884273792875
36,-0.07692307692307698,0.12559058719498922,-0.07692307692307698,0.13624130204640184,-0.07692307692307698,-0.03433121133128129,-0.07692307692307698,0.4368017104343864,-0.07692307692307698,-0.07463202537789232,-0.07692307692307698,0.07434080822476494,-0.07692307692307698,0.10487599885993915,-0.07692307692307698,0.09776040134795777,-0.07692307692307698,0.13801738195133514,-0.07692307692307698,0.2067562574123429,-0.07692307692307698,0.4424294163985498,-0.07692307692307698,0.10554126070284732,-0.07692307692307698,0.14661599065536174
37,-0.05128205128205132,0.045315012954671025,-0.05128205128205132,0.06646872236359114,-0.05128205128205132,-0.05154543444834532,-0.05128205128205132,0.20761882202867943,-0.05128205128205132,-0.05898178117093353,-0.05128205128205132,0.047352851158434045,-0.05128205128205132,0.026887517304032438,-0.05128205128205132,-0.02845152479231672,-0.05128205128205132,0.12355801936902988,-0.05128205128205132,-0.06335819927593406,-0.05128205128205132,0.15077843081106582,-0.05128205128205132,0.05264806073028466,-0.05128205128205132,0.043190874752688235
38,-0.02564102564102566,-0.030902000062334938,-0.02564102564102566,0.07553531099597893,-0.02564102564102566,0.01570891191520722,-0.02564102564102566,0.04784535009478926,-0.02564102564102566,0.02093922664338675,-0.02564102564102566,0.04223912058026192,-0.02564102564102566,0.0519335607572661,-0.02564102564102566,-0.05689980254859694,-0.02564102564102566,-0.03435767001081117,-0.02564102564102566,0.0207778902438036,-0.02564102564102566,-0.009107076862311953,-0.02564102564102566,0.031666501378543245,-0.02564102564102566,0.014614943593765167
39,0.0,-0.008816882106445222,0.0,-0.0019512011537874037,0.0,0.015989526761977988,0.0,0.020314776638610723,0.0,-0.009499164104903196,0.0,0.0017985092129102053,0.0,0.09114227655576189,0.0,0.0816419767551628,0.0,0.07590815935866925,0.0,-0.1362929028349543,0.0,0.013885630461456317,0.0,0.03234813995233502,0.0,0.014705737124732839
