,6 Hz_x,6 Hz_y,8 Hz_x,8 Hz_y,10 Hz_x,10 Hz_y,12 Hz_x,12 Hz_y,16 Hz_x,16 Hz_y
438,1.44,0.0,1.44,0.0,1.44,0.0,1.44,0.0,1.44,0.0
439,1.4499999999999997,0.0,1.4499999999999997,0.0,1.4499999999999997,0.0,1.4499999999999997,0.0,1.4499999999999997,0.0
440,1.4600000000000004,0.0,1.4600000000000004,0.0,1.4600000000000004,0.0,1.4600000000000004,0.0,1.4600000000000004,0.0
441,1.4700000000000002,0.0,1.4700000000000002,0.0,1.4700000000000002,0.0,1.4700000000000002,0.0,1.4700000000000002,0.0
442,1.48,0.0,1.48,0.0,1.48,0.0,1.48,0.0,1.48,0.0
443,1.4899999999999998,0.0,1.4899999999999998,0.0,1.4899999999999998,0.0,1.4899999999999998,0.0,1.4899999999999998,0.0
444,1.5000000000000004,0.0,1.5000000000000004,0.0,1.5000000000000004,0.0,1.5000000000000004,0.0,1.5000000000000004,0.0
445,1.5100000000000002,0.0,1.5100000000000002,0.0,1.5100000000000002,0.0,1.5100000000000002,0.0,1.5100000000000002,0.0
446,1.52,0.0,1.52,0.0,1.52,0.0,1.52,0.0,1.52,0.0
447,1.5299999999999998,0.0,1.5299999999999998,0.0,1.5299999999999998,0.0,1.5299999999999998,0.0,1.5299999999999998,0.0
448,1.5400000000000005,0.0,1.5400000000000005,0.0,1.5400000000000005,0.0,1.5400000000000005,0.0,1.5400000000000005,0.0
449,1.5500000000000003,0.0,1.5500000000000003,0.0,1.5500000000000003,0.0,1.5500000000000003,0.0,1.5500000000000003,0.0
450,1.56,0.0,1.56,0.0,1.56,0.0,1.56,0.0,1.56,0.0
451,1.5699999999999998,0.0,1.5699999999999998,0.0,1.5699999999999998,0.0,1.5699999999999998,0.0,1.5699999999999998,0.0
452,1.5800000000000005,0.0,1.5800000000000005,0.0,1.5800000000000005,0.0,1.5800000000000005,0.0,1.5800000000000005,0.0
453,1.5900000000000003,0.0,1.5900000000000003,0.0,1.5900000000000003,0.0,1.5900000000000003,0.0,1.5900000000000003,0.0
454,1.6,0.0,1.6,0.0,1.6,0.0,1.6,0.0,1.6,0.0
455,1.6099999999999999,0.0,1.6099999999999999,0.0,1.6099999999999999,0.0,1.6099999999999999,0.0,1.6099999999999999,0.0
456,1.6200000000000006,0.0,1.6200000000000006,0.0,1.6200000000000006,0.0,1.6200000000000006,0.0,1.6200000000000006,0.0
457,1.6300000000000003,0.0,1.6300000000000003,0.0,1.6300000000000003,0.0,1.6300000000000003,0.0,1.6300000000000003,0.0
458,1.6400000000000001,0.0,1.6400000000000001,0.0,1.6400000000000001,0.0,1.6400000000000001,0.0,1.6400000000000001,0.0
459,1.65,0.0,1.65,0.0,1.65,0.0,1.65,0.0,1.65,0.0
460,1.6600000000000006,0.0,1.6600000000000006,0.0,1.6600000000000006,0.0,1.6600000000000006,0.0,1.6600000000000006,0.0
461,1.6700000000000004,0.0,1.6700000000000004,0.0,1.6700000000000004,0.0,1.6700000000000004,0.0,1.6700000000000004,0.0
462,1.6800000000000002,0.0,1.6800000000000002,0.0,1.6800000000000002,0.0,1.6800000000000002,0.0,1.6800000000000002,0.0
463,1.69,0.0,1.69,0.0,1.69,0.0,1.69,0.0,1.69,0.0
464,1.6999999999999997,0.0,1.6999999999999997,0.0,1.6999999999999997,0.0,1.6999999999999997,0.0,1.6999999999999997,0.0
465,1.7100000000000004,0.0,1.7100000000000004,0.0,1.7100000000000004,0.0,1.7100000000000004,0.0,1.7100000000000004,0.0
466,1.7200000000000002,0.0,1.7200000000000002,0.0,1.7200000000000002,0.0,1.7200000000000002,0.0,1.7200000000000002,0.0
467,1.73,0.0,1.73,0.0,1.73,0.0,1.73,0.0,1.73,0.0
468,1.7399999999999998,0.0,1.7399999999999998,0.0,1.7399999999999998,0.0,1.7399999999999998,0.0,1.7399999999999998,0.0
469,1.7500000000000004,0.0,1.7500000000000004,0.0,1.7500000000000004,0.0,1.7500000000000004,0.0,1.7500000000000004,0.0
470,1.7600000000000002,0.0,1.7600000000000002,0.0,1.7600000000000002,0.0,1.7600000000000002,0.0,1.7600000000000002,0.0
471,1.77,0.0,1.77,0.0,1.77,0.0,1.77,0.0,1.77,0.0
472,1.7799999999999998,0.0,1.7799999999999998,0.0,1.7799999999999998,0.0,1.7799999999999998,0.0,1.7799999999999998,0.0
473,1.7900000000000005,0.0,1.7900000000000005,0.0,1.7900000000000005,0.0,1.7900000000000005,0.0,1.7900000000000005,0.0
474,1.8000000000000003,0.0,1.8000000000000003,0.0,1.8000000000000003,0.0,1.8000000000000003,0.0,1.8000000000000003,0.0
475,1.81,0.0,1.81,0.0,1.81,0.0,1.81,0.0,1.81,0.0
476,1.8199999999999998,0.0,1.8199999999999998,0.0,1.8199999999999998,0.0,1.8199999999999998,0.0,1.8199999999999998,0.0
477,1.8300000000000005,0.0,1.8300000000000005,0.0,1.8300000000000005,0.0,1.8300000000000005,0.0,1.8300000000000005,0.0
478,1.8400000000000003,0.0,1.8400000000000003,0.0,1.8400000000000003,0.0,1.8400000000000003,0.0,1.8400000000000003,0.0
479,1.85,0.0,1.85,0.0,1.85,0.0,1.85,0.0,1.85,0.0
480,1.8599999999999999,0.0,1.8599999999999999,0.0,1.8599999999999999,0.0,1.8599999999999999,0.0,1.8599999999999999,0.0
481,1.8700000000000006,0.0,1.8700000000000006,0.0,1.8700000000000006,0.0,1.8700000000000006,0.0,1.8700000000000006,0.0
482,1.8800000000000003,0.0,1.8800000000000003,0.0,1.8800000000000003,0.0,1.8800000000000003,0.0,1.8800000000000003,0.0
483,1.8900000000000001,0.0,1.8900000000000001,0.0,1.8900000000000001,0.0,1.8900000000000001,0.0,1.8900000000000001,0.0
484,1.9,0.0,1.9,0.0,1.9,0.0,1.9,0.0,1.9,0.0
485,1.9100000000000006,0.0,1.9100000000000006,0.0,1.9100000000000006,0.0,1.9100000000000006,0.0,1.9100000000000006,0.0
486,1.9200000000000004,0.0,1.9200000000000004,0.0,1.9200000000000004,0.0,1.9200000000000004,0.0,1.9200000000000004,0.0
487,1.9300000000000002,0.0,1.9300000000000002,0.0,1.9300000000000002,0.0,1.9300000000000002,0.0,1.9300000000000002,0.0
488,1.94,0.0,1.94,0.0,1.94,0.0,1.94,0.0,1.94,0.0
489,1.9499999999999997,0.0,1.9499999999999997,0.0,1.9499999999999997,0.0,1.9499999999999997,0.0,1.9499999999999997,0.0
490,1.9600000000000004,0.0,1.9600000000000004,0.0,1.9600000000000004,0.0,1.9600000000000004,0.0,1.9600000000000004,0.0
491,1.9700000000000002,0.0,1.9700000000000002,0.0,1.9700000000000002,0.0,1.9700000000000002,0.0,1.9700000000000002,0.0
492,1.98,0.0,1.98,0.0,1.98,0.0,1.98,0.0,1.98,0.0
493,1.9899999999999998,0.0,1.9899999999999998,0.0,1.9899999999999998,0.0,1.9899999999999998,0.0,1.9899999999999998,0.0
494,2.0000000000000004,0.0,2.0000000000000004,0.0,2.0000000000000004,0.0,2.0000000000000004,0.0,2.0000000000000004,0.0
495,2.0100000000000002,0.0,2.0100000000000002,0.0,2.0100000000000002,0.0,2.0100000000000002,0.0,2.0100000000000002,0.0
