,6_Hz_x,6_Hz_y
439,-1.826,0.9957688386439152
440,-1.8240000000000003,0.9957687807131608
441,-1.822,0.9957687261827443
442,-1.8200000000000003,0.9957686767876327
443,-1.818,0.9957686323030605
444,-1.8160000000000003,0.9957685925076639
445,-1.814,0.995768557183481
446,-1.8120000000000003,0.9957685261159517
447,-1.81,0.9957684990939174
448,-1.8080000000000003,0.9957684759096217
449,-1.806,0.9957684563587096
450,-1.8040000000000003,0.9957684402402281
451,-1.802,0.9957684273566262
452,-1.8000000000000003,0.9957684175137541
453,-1.798,0.9957684105208644
454,-1.7960000000000003,0.9957684061906111
455,-1.794,0.9957684043390501
456,-1.7920000000000003,0.9957684047856392
457,-1.79,0.9957684073532378
458,-1.7880000000000003,0.9957684118681072
459,-1.786,0.9957684181599105
460,-1.7840000000000003,0.9957684260617125
461,-1.782,0.9957684354099797
462,-1.7800000000000002,0.9957684460445809
463,-1.778,0.995768457808786
464,-1.7760000000000002,0.9957684705492672
465,-1.774,0.9957684841160981
466,-1.7720000000000002,0.9957684983627545
467,-1.77,0.9957685131461136
468,-1.7680000000000002,0.9957685283264546
469,-1.766,0.9957685437674584
470,-1.7640000000000002,0.9957685593362079
471,-1.762,0.9957685749031874
472,-1.7600000000000002,0.9957685903422834
473,-1.758,0.9957686055307838
474,-1.7560000000000002,0.9957686203493787
475,-1.754,0.9957686346821598
476,-1.7520000000000002,0.9957686484166203
477,-1.75,0.9957686614436556
478,-1.7480000000000002,0.9957686736575627
479,-1.746,0.9957686849560405
480,-1.7440000000000002,0.9957686952401896
481,-1.7420000000000002,0.9957687044145123
482,-1.7400000000000002,0.9957687123869129
483,-1.7380000000000002,0.9957687190686973
484,-1.7360000000000002,0.9957687243745733
485,-1.7340000000000002,0.9957687282226505
486,-1.7320000000000002,0.9957687305344403
487,-1.7300000000000002,0.9957687312348555
488,-1.7280000000000002,0.9957687302522115
489,-1.7260000000000002,0.9957687275182245
490,-1.7240000000000002,0.9957687229680134
491,-1.7220000000000002,0.9957687165400984
492,-1.7200000000000002,0.9957687081764014
493,-1.7180000000000002,0.9957686978222464
494,-1.7160000000000002,0.9957686854263591
495,-1.7140000000000002,0.9957686709408667
496,-1.7120000000000002,0.9957686543212987
497,-1.7100000000000002,0.9957686355265859
498,-1.7080000000000002,0.9957686145190612
499,-1.7060000000000002,0.9957685912644592
500,-1.7040000000000002,0.9957685657319162
501,-1.7020000000000002,0.9957685378939704
502,-1.7000000000000002,0.9957685077265618
503,-1.6980000000000002,0.9957684752090321
504,-1.6960000000000002,0.9957684403241248
505,-1.6940000000000002,0.9957684030579853
