,full model_x,full model_y,"no dynamical
synapse_x","no dynamical
synapse_y"
1202,-1.4620000000000002,0.0,-1.4620000000000002,0.0
1203,-1.46,0.0,-1.46,0.0
1204,-1.4580000000000002,0.0,-1.4580000000000002,0.0
1205,-1.456,0.0,-1.456,0.0
1206,-1.4540000000000002,0.0,-1.4540000000000002,0.0
1207,-1.452,0.0,-1.452,0.0
1208,-1.4500000000000002,0.0,-1.4500000000000002,0.0
1209,-1.448,0.0,-1.448,0.0
1210,-1.4460000000000002,0.0,-1.4460000000000002,0.0
1211,-1.444,0.0,-1.444,0.0
1212,-1.4420000000000002,0.0,-1.4420000000000002,0.0
1213,-1.44,0.0,-1.44,0.0
1214,-1.4380000000000002,0.0,-1.4380000000000002,0.0
1215,-1.436,0.0,-1.436,0.0
1216,-1.4340000000000002,0.0,-1.4340000000000002,0.0
1217,-1.432,0.0,-1.432,0.0
1218,-1.4300000000000002,0.0,-1.4300000000000002,0.0
1219,-1.428,0.0,-1.428,0.0
1220,-1.4260000000000002,0.0,-1.4260000000000002,0.0
1221,-1.424,0.0,-1.424,0.0
1222,-1.4220000000000002,0.0,-1.4220000000000002,0.0
1223,-1.42,0.0,-1.42,0.0
1224,-1.4180000000000001,0.0,-1.4180000000000001,0.0
1225,-1.416,0.0,-1.416,0.0
1226,-1.4140000000000001,0.0,-1.4140000000000001,0.0
1227,-1.412,0.0,-1.412,0.0
1228,-1.4100000000000001,0.0,-1.4100000000000001,0.0
1229,-1.408,0.0,-1.408,0.0
1230,-1.4060000000000001,0.0,-1.4060000000000001,0.0
1231,-1.404,0.0,-1.404,0.0
1232,-1.4020000000000001,0.0,-1.4020000000000001,0.0
1233,-1.4,0.0,-1.4,0.0
1234,-1.3980000000000001,0.0,-1.3980000000000001,0.0
1235,-1.396,0.0,-1.396,0.0
1236,-1.3940000000000001,0.0,-1.3940000000000001,0.0
1237,-1.392,0.0,-1.392,0.0
1238,-1.3900000000000001,0.0,-1.3900000000000001,0.0
1239,-1.388,0.0,-1.388,0.0
1240,-1.3860000000000001,0.0,-1.3860000000000001,0.0
1241,-1.384,0.0,-1.384,0.0
1242,-1.3820000000000001,0.0,-1.3820000000000001,0.0
1243,-1.38,0.0,-1.38,0.0
1244,-1.3780000000000001,0.0,-1.3780000000000001,0.0
1245,-1.376,0.0,-1.376,0.0
1246,-1.374,0.0,-1.374,0.0
1247,-1.3719999999999999,0.0,-1.3719999999999999,0.0
1248,-1.37,0.0,-1.37,0.0
1249,-1.3679999999999999,0.0,-1.3679999999999999,0.0
1250,-1.366,0.0,-1.366,0.0
1251,-1.3639999999999999,0.0,-1.3639999999999999,0.0
1252,-1.362,0.0,-1.362,0.0
1253,-1.3599999999999999,0.0,-1.3599999999999999,0.0
1254,-1.358,0.0,-1.358,0.0
1255,-1.3559999999999999,0.0,-1.3559999999999999,0.0
1256,-1.354,0.0,-1.354,0.0
1257,-1.3519999999999999,0.0,-1.3519999999999999,0.0
1258,-1.35,0.0,-1.35,0.0
1259,-1.3479999999999999,0.0,-1.3479999999999999,0.0
1260,-1.346,0.0,-1.346,0.0
1261,-1.3439999999999999,0.0,-1.3439999999999999,0.0
1262,-1.342,0.0,-1.342,0.0
1263,-1.3399999999999999,0.0,-1.3399999999999999,0.0
1264,-1.338,0.0,-1.338,0.0
1265,-1.3359999999999999,0.0,-1.3359999999999999,0.0
1266,-1.334,0.0,-1.334,0.0
1267,-1.3319999999999999,0.0,-1.3319999999999999,0.0
1268,-1.33,0.0,-1.33,0.0
1269,-1.3279999999999998,0.0,-1.3279999999999998,0.0
1270,-1.326,0.0,-1.326,0.0
1271,-1.3239999999999998,0.0,-1.3239999999999998,0.0
1272,-1.322,0.0,-1.322,0.0
1273,-1.3199999999999998,0.0,-1.3199999999999998,0.0
1274,-1.318,0.0,-1.318,0.0
1275,-1.3159999999999998,0.0,-1.3159999999999998,0.0
1276,-1.314,0.0,-1.314,0.0
1277,-1.3119999999999998,0.0,-1.3119999999999998,0.0
1278,-1.31,0.0,-1.31,0.0
1279,-1.3079999999999998,0.0,-1.3079999999999998,0.0
1280,-1.306,0.0,-1.306,0.0
1281,-1.3040000000000003,0.0,-1.3040000000000003,0.0
1282,-1.302,0.0,-1.302,0.0
1283,-1.3000000000000003,0.0,-1.3000000000000003,0.0
1284,-1.298,0.0,-1.298,0.0
1285,-1.2960000000000003,0.0,-1.2960000000000003,0.0
1286,-1.294,0.0,-1.294,0.0
1287,-1.2920000000000003,0.0,-1.2920000000000003,0.0
1288,-1.29,0.0,-1.29,0.0
1289,-1.2880000000000003,0.0,-1.2880000000000003,0.0
1290,-1.286,0.0,-1.286,0.0
1291,-1.2840000000000003,0.0,-1.2840000000000003,0.0
1292,-1.282,0.0,-1.282,0.0
1293,-1.2800000000000002,0.0,-1.2800000000000002,0.0
1294,-1.278,0.0,-1.278,0.0
1295,-1.2760000000000002,0.0,-1.2760000000000002,0.0
1296,-1.274,0.0,-1.274,0.0
1297,-1.2720000000000002,0.0,-1.2720000000000002,0.0
1298,-1.27,0.0,-1.27,0.0
1299,-1.2680000000000002,0.0,-1.2680000000000002,0.0
1300,-1.266,0.0,-1.266,0.0
1301,-1.2640000000000002,0.0,-1.2640000000000002,0.0
1302,-1.262,0.0,-1.262,0.0
1303,-1.2600000000000002,0.0,-1.2600000000000002,0.0
1304,-1.258,0.0,-1.258,0.0
1305,-1.2560000000000002,0.0,-1.2560000000000002,0.0
1306,-1.254,0.0,-1.254,0.0
1307,-1.2520000000000002,0.0,-1.2520000000000002,0.0
1308,-1.25,0.0,-1.25,0.0
1309,-1.2480000000000002,0.0,-1.2480000000000002,0.0
1310,-1.246,0.0,-1.246,0.0
1311,-1.2440000000000002,0.0,-1.2440000000000002,0.0
1312,-1.242,0.0,-1.242,0.0
1313,-1.2400000000000002,0.0,-1.2400000000000002,0.0
1314,-1.238,0.0,-1.238,0.0
1315,-1.2360000000000002,0.0,-1.2360000000000002,0.0
1316,-1.234,0.0,-1.234,0.0
1317,-1.2320000000000002,0.0,-1.2320000000000002,0.0
1318,-1.23,0.0,-1.23,0.0
1319,-1.2280000000000002,0.0,-1.2280000000000002,0.0
1320,-1.226,0.0,-1.226,0.0
1321,-1.2240000000000002,0.0,-1.2240000000000002,0.0
1322,-1.222,0.0,-1.222,0.0
1323,-1.2200000000000002,0.0,-1.2200000000000002,0.0
1324,-1.218,0.0,-1.218,0.0
1325,-1.2160000000000002,0.0,-1.2160000000000002,0.0
1326,-1.214,0.0,-1.214,0.0
1327,-1.2120000000000002,0.0,-1.2120000000000002,0.0
1328,-1.21,0.0,-1.21,0.0
1329,-1.2080000000000002,0.0,-1.2080000000000002,0.0
1330,-1.206,0.0,-1.206,0.0
1331,-1.2040000000000002,0.0,-1.2040000000000002,0.0
1332,-1.202,0.0,-1.202,0.0
1333,-1.2000000000000002,0.0,-1.2000000000000002,0.0
1334,-1.198,0.0,-1.198,0.0
1335,-1.1960000000000002,0.0,-1.1960000000000002,0.0
1336,-1.194,0.0,-1.194,0.0
1337,-1.1920000000000002,0.0,-1.1920000000000002,0.0
1338,-1.19,0.0,-1.19,0.0
1339,-1.1880000000000002,0.0,-1.1880000000000002,0.0
1340,-1.186,0.0,-1.186,0.0
1341,-1.1840000000000002,0.0,-1.1840000000000002,0.0
1342,-1.182,0.0,-1.182,0.0
1343,-1.1800000000000002,0.0,-1.1800000000000002,0.0
1344,-1.178,0.0,-1.178,0.0
1345,-1.1760000000000002,0.0,-1.1760000000000002,0.0
1346,-1.174,0.0,-1.174,0.0
1347,-1.1720000000000002,0.0,-1.1720000000000002,0.0
1348,-1.17,0.0,-1.17,0.0
1349,-1.1680000000000001,0.0,-1.1680000000000001,0.0
1350,-1.166,0.0,-1.166,0.0
1351,-1.1640000000000001,0.0,-1.1640000000000001,0.0
1352,-1.162,0.0,-1.162,0.0
1353,-1.1600000000000001,0.0,-1.1600000000000001,0.0
1354,-1.158,0.0,-1.158,0.0
1355,-1.1560000000000001,0.0,-1.1560000000000001,0.0
1356,-1.154,0.0,-1.154,0.0
1357,-1.1520000000000001,0.0,-1.1520000000000001,0.0
1358,-1.15,0.0,-1.15,0.0
1359,-1.1480000000000001,0.0,-1.1480000000000001,0.0
1360,-1.146,0.0,-1.146,0.0
1361,-1.1440000000000001,0.0,-1.1440000000000001,0.0
1362,-1.142,0.0,-1.142,0.0
1363,-1.1400000000000001,0.0,-1.1400000000000001,0.0
1364,-1.138,0.0,-1.138,0.0
1365,-1.1360000000000001,0.0,-1.1360000000000001,0.0
1366,-1.134,0.0,-1.134,0.0
1367,-1.1320000000000001,0.0,-1.1320000000000001,0.0
1368,-1.13,0.0,-1.13,0.0
1369,-1.1280000000000001,0.0,-1.1280000000000001,0.0
1370,-1.126,0.0,-1.126,0.0
1371,-1.124,0.0,-1.124,0.0
1372,-1.1219999999999999,0.0,-1.1219999999999999,0.0
1373,-1.12,0.0,-1.12,0.0
1374,-1.1179999999999999,0.0,-1.1179999999999999,0.0
1375,-1.116,0.0,-1.116,0.0
1376,-1.1139999999999999,0.0,-1.1139999999999999,0.0
1377,-1.112,0.0,-1.112,0.0
1378,-1.1099999999999999,0.0,-1.1099999999999999,0.0
1379,-1.108,0.0,-1.108,0.0
1380,-1.1059999999999999,0.0,-1.1059999999999999,0.0
1381,-1.104,0.0,-1.104,0.0
1382,-1.1019999999999999,0.0,-1.1019999999999999,0.0
1383,-1.1,0.0,-1.1,0.0
1384,-1.0979999999999999,0.0,-1.0979999999999999,0.0
1385,-1.096,0.0,-1.096,0.0
1386,-1.0939999999999999,0.0,-1.0939999999999999,0.0
1387,-1.092,0.0,-1.092,0.0
1388,-1.0899999999999999,0.0,-1.0899999999999999,0.0
1389,-1.088,0.0,-1.088,0.0
1390,-1.0859999999999999,0.0,-1.0859999999999999,0.0
1391,-1.084,0.0,-1.084,0.0
1392,-1.0819999999999999,0.0,-1.0819999999999999,0.0
1393,-1.08,0.0,-1.08,0.0
1394,-1.0779999999999998,0.0,-1.0779999999999998,0.0
1395,-1.076,0.0,-1.076,0.0
1396,-1.0739999999999998,0.0,-1.0739999999999998,0.0
1397,-1.072,0.0,-1.072,0.0
1398,-1.0699999999999998,0.0,-1.0699999999999998,0.0
1399,-1.068,0.0,-1.068,0.0
1400,-1.0659999999999998,0.0,-1.0659999999999998,0.0
1401,-1.064,0.0,-1.064,0.0
1402,-1.0619999999999998,0.0,-1.0619999999999998,0.0
1403,-1.06,0.0,-1.06,0.0
1404,-1.0579999999999998,0.0,-1.0579999999999998,0.0
1405,-1.056,0.0,-1.056,0.0
1406,-1.0539999999999998,0.0,-1.0539999999999998,0.0
1407,-1.052,0.0,-1.052,0.0
1408,-1.0500000000000003,0.0,-1.0500000000000003,0.0
1409,-1.048,0.0,-1.048,0.0
1410,-1.0460000000000003,0.0,-1.0460000000000003,0.0
1411,-1.044,0.0,-1.044,0.0
1412,-1.0420000000000003,0.0,-1.0420000000000003,0.0
1413,-1.04,0.0,-1.04,0.0
1414,-1.0380000000000003,0.0,-1.0380000000000003,0.0
1415,-1.036,0.0,-1.036,0.0
1416,-1.0340000000000003,0.0,-1.0340000000000003,0.0
1417,-1.032,0.0,-1.032,0.0
1418,-1.0300000000000002,0.0,-1.0300000000000002,0.0
1419,-1.028,0.0,-1.028,0.0
1420,-1.0260000000000002,0.0,-1.0260000000000002,0.0
1421,-1.024,0.0,-1.024,0.0
1422,-1.0220000000000002,0.0,-1.0220000000000002,0.0
1423,-1.02,0.0,-1.02,0.0
1424,-1.0180000000000002,0.0,-1.0180000000000002,0.0
1425,-1.016,0.0,-1.016,0.0
1426,-1.0140000000000002,0.0,-1.0140000000000002,0.0
1427,-1.012,0.0,-1.012,0.0
1428,-1.0100000000000002,0.0,-1.0100000000000002,0.0
1429,-1.008,0.0,-1.008,0.0
1430,-1.0060000000000002,0.0,-1.0060000000000002,0.0
1431,-1.004,0.0,-1.004,0.0
1432,-1.0020000000000002,0.0,-1.0020000000000002,0.0
1433,-1.0,0.0,-1.0,0.0
1434,-0.9980000000000002,0.0,-0.9980000000000002,0.0
1435,-0.996,0.0,-0.996,0.0
1436,-0.9940000000000002,0.0,-0.9940000000000002,0.0
1437,-0.992,0.0,-0.992,0.0
1438,-0.9900000000000002,0.0,-0.9900000000000002,0.0
1439,-0.988,0.0,-0.988,0.0
1440,-0.9860000000000002,0.0,-0.9860000000000002,0.0
1441,-0.984,0.0,-0.984,0.0
1442,-0.9820000000000002,0.0,-0.9820000000000002,0.0
1443,-0.98,0.0,-0.98,0.0
1444,-0.9780000000000002,0.0,-0.9780000000000002,0.0
1445,-0.976,0.0,-0.976,0.0
1446,-0.9740000000000002,0.0,-0.9740000000000002,0.0
1447,-0.972,0.0,-0.972,0.0
1448,-0.9700000000000002,0.0,-0.9700000000000002,0.0
1449,-0.968,0.0,-0.968,0.0
1450,-0.9660000000000002,0.0,-0.9660000000000002,0.0
1451,-0.964,0.0,-0.964,0.0
1452,-0.9620000000000002,0.0,-0.9620000000000002,0.0
1453,-0.96,0.0,-0.96,0.0
1454,-0.9580000000000002,0.0,-0.9580000000000002,0.0
1455,-0.956,0.0,-0.956,0.0
1456,-0.9540000000000002,0.0,-0.9540000000000002,0.0
1457,-0.952,0.0,-0.952,0.0
1458,-0.9500000000000002,0.0,-0.9500000000000002,0.0
1459,-0.948,0.0,-0.948,0.0
1460,-0.9460000000000002,0.0,-0.9460000000000002,0.0
1461,-0.944,0.0,-0.944,0.0
1462,-0.9420000000000002,0.0,-0.9420000000000002,0.0
1463,-0.94,0.0,-0.94,0.0
1464,-0.9380000000000002,0.0,-0.9380000000000002,0.0
1465,-0.9359999999999999,0.0,-0.9359999999999999,0.0
1466,-0.9340000000000002,0.0,-0.9340000000000002,0.0
1467,-0.9319999999999999,0.0,-0.9319999999999999,0.0
1468,-0.9300000000000002,0.0,-0.9300000000000002,0.0
1469,-0.9279999999999999,0.0,-0.9279999999999999,0.0
1470,-0.9260000000000002,0.0,-0.9260000000000002,0.0
1471,-0.9239999999999999,0.0,-0.9239999999999999,0.0
1472,-0.9220000000000002,0.0,-0.9220000000000002,0.0
1473,-0.9199999999999999,0.0,-0.9199999999999999,0.0
1474,-0.9180000000000001,0.0,-0.9180000000000001,0.0
1475,-0.9159999999999999,0.0,-0.9159999999999999,0.0
1476,-0.9140000000000001,0.0,-0.9140000000000001,0.0
1477,-0.9119999999999999,0.0,-0.9119999999999999,0.0
1478,-0.9100000000000001,0.0,-0.9100000000000001,0.0
1479,-0.9079999999999999,0.0,-0.9079999999999999,0.0
1480,-0.9060000000000001,0.0,-0.9060000000000001,0.0
1481,-0.9039999999999999,0.0,-0.9039999999999999,0.0
1482,-0.9020000000000001,0.0,-0.9020000000000001,0.0
1483,-0.8999999999999999,0.0,-0.8999999999999999,0.0
1484,-0.8980000000000001,0.0,-0.8980000000000001,0.0
1485,-0.8959999999999999,0.0,-0.8959999999999999,0.0
1486,-0.8940000000000001,0.0,-0.8940000000000001,0.0
1487,-0.8919999999999999,0.0,-0.8919999999999999,0.0
1488,-0.8900000000000001,0.0,-0.8900000000000001,0.0
1489,-0.8879999999999999,0.0,-0.8879999999999999,0.0
1490,-0.8860000000000001,0.0,-0.8860000000000001,0.0
1491,-0.8839999999999999,0.0,-0.8839999999999999,0.0
1492,-0.8820000000000001,0.0,-0.8820000000000001,0.0
1493,-0.8799999999999999,0.0,-0.8799999999999999,0.0
1494,-0.8780000000000001,0.0,-0.8780000000000001,0.0
1495,-0.8759999999999999,0.0,-0.8759999999999999,0.0
1496,-0.8740000000000001,0.0,-0.8740000000000001,0.0
1497,-0.8719999999999999,0.0,-0.8719999999999999,0.0
1498,-0.8700000000000001,0.0,-0.8700000000000001,0.0
1499,-0.8679999999999999,0.0,-0.8679999999999999,0.0
1500,-0.8660000000000001,0.0,-0.8660000000000001,0.0
1501,-0.8639999999999999,0.0,-0.8639999999999999,0.0
1502,-0.8620000000000001,0.0,-0.8620000000000001,0.0
1503,-0.8599999999999999,0.0,-0.8599999999999999,0.0
1504,-0.8580000000000001,0.0,-0.8580000000000001,0.0
1505,-0.8559999999999999,0.0,-0.8559999999999999,0.0
1506,-0.8540000000000001,0.0,-0.8540000000000001,0.0
1507,-0.8519999999999999,0.0,-0.8519999999999999,0.0
1508,-0.8500000000000001,0.0,-0.8500000000000001,0.0
1509,-0.8479999999999999,0.0,-0.8479999999999999,0.0
1510,-0.8460000000000001,0.0,-0.8460000000000001,0.0
1511,-0.8439999999999999,0.0,-0.8439999999999999,0.0
1512,-0.8420000000000001,0.0,-0.8420000000000001,0.0
1513,-0.8399999999999999,0.0,-0.8399999999999999,0.0
1514,-0.8380000000000001,0.0,-0.8380000000000001,0.0
1515,-0.8359999999999999,0.0,-0.8359999999999999,0.0
1516,-0.8340000000000001,0.0,-0.8340000000000001,0.0
1517,-0.8319999999999999,0.0,-0.8319999999999999,0.0
1518,-0.8300000000000001,0.0,-0.8300000000000001,0.0
1519,-0.8279999999999998,0.0,-0.8279999999999998,0.0
1520,-0.8260000000000001,0.0,-0.8260000000000001,0.0
1521,-0.8239999999999998,0.0,-0.8239999999999998,0.0
1522,-0.8220000000000001,0.0,-0.8220000000000001,0.0
1523,-0.8199999999999998,0.0,-0.8199999999999998,0.0
1524,-0.8180000000000001,0.0,-0.8180000000000001,0.0
1525,-0.8159999999999998,0.0,-0.8159999999999998,0.0
1526,-0.8140000000000001,0.0,-0.8140000000000001,0.0
1527,-0.8119999999999998,0.0,-0.8119999999999998,0.0
1528,-0.81,0.0,-0.81,0.0
1529,-0.8079999999999998,0.0,-0.8079999999999998,0.0
1530,-0.806,0.0,-0.806,0.0
1531,-0.8039999999999998,0.0,-0.8039999999999998,0.0
1532,-0.802,0.0,-0.802,0.0
1533,-0.7999999999999998,0.0,-0.7999999999999998,0.0
1534,-0.798,0.0,-0.798,0.0
1535,-0.7959999999999998,0.0,-0.7959999999999998,0.0
1536,-0.794,0.0,-0.794,0.0
1537,-0.7920000000000003,0.0,-0.7920000000000003,0.0
1538,-0.79,0.0,-0.79,0.0
1539,-0.7880000000000003,0.0,-0.7880000000000003,0.0
1540,-0.786,0.0,-0.786,0.0
1541,-0.7840000000000003,0.0,-0.7840000000000003,0.0
1542,-0.782,0.0,-0.782,0.0
1543,-0.7800000000000002,0.0,-0.7800000000000002,0.0
1544,-0.778,0.0,-0.778,0.0
1545,-0.7760000000000002,0.0,-0.7760000000000002,0.0
1546,-0.774,0.0,-0.774,0.0
1547,-0.7720000000000002,0.0,-0.7720000000000002,0.0
1548,-0.77,0.0,-0.77,0.0
1549,-0.7680000000000002,0.0,-0.7680000000000002,0.0
1550,-0.766,0.0,-0.766,0.0
1551,-0.7640000000000002,0.0,-0.7640000000000002,0.0
1552,-0.762,0.0,-0.762,0.0
1553,-0.7600000000000002,0.0,-0.7600000000000002,0.0
1554,-0.758,0.0,-0.758,0.0
1555,-0.7560000000000002,0.0,-0.7560000000000002,0.0
1556,-0.754,0.0,-0.754,0.0
1557,-0.7520000000000002,0.0,-0.7520000000000002,0.0
1558,-0.75,0.0,-0.75,0.0
1559,-0.7480000000000002,0.0,-0.7480000000000002,0.0
1560,-0.746,0.0,-0.746,0.0
1561,-0.7440000000000002,0.0,-0.7440000000000002,0.0
1562,-0.742,0.0,-0.742,0.0
1563,-0.7400000000000002,0.0,-0.7400000000000002,0.0
1564,-0.738,0.0,-0.738,0.0
1565,-0.7360000000000002,0.0,-0.7360000000000002,0.0
1566,-0.734,0.0,-0.734,0.0
1567,-0.7320000000000002,0.0,-0.7320000000000002,0.0
1568,-0.73,0.0,-0.73,0.0
1569,-0.7280000000000002,0.0,-0.7280000000000002,0.0
1570,-0.726,0.0,-0.726,0.0
1571,-0.7240000000000002,0.0,-0.7240000000000002,0.0
1572,-0.722,0.0,-0.722,0.0
1573,-0.7200000000000002,0.0,-0.7200000000000002,0.0
1574,-0.718,0.0,-0.718,0.0
1575,-0.7160000000000002,0.0,-0.7160000000000002,0.0
1576,-0.714,0.0,-0.714,0.0
1577,-0.7120000000000002,0.0,-0.7120000000000002,0.0
1578,-0.71,0.0,-0.71,0.0
1579,-0.7080000000000002,0.0,-0.7080000000000002,0.0
1580,-0.706,0.0,-0.706,0.0
1581,-0.7040000000000002,0.0,-0.7040000000000002,0.0
1582,-0.702,0.0,-0.702,0.0
1583,-0.7000000000000002,0.0,-0.7000000000000002,0.0
1584,-0.698,0.0,-0.698,0.0
1585,-0.6960000000000002,0.0,-0.6960000000000002,0.0
1586,-0.694,0.0,-0.694,0.0
1587,-0.6920000000000002,0.0,-0.6920000000000002,0.0
1588,-0.69,0.0,-0.69,0.0
1589,-0.6880000000000002,0.0,-0.6880000000000002,0.0
1590,-0.6859999999999999,0.0,-0.6859999999999999,0.0
1591,-0.6840000000000002,0.0,-0.6840000000000002,0.0
1592,-0.6819999999999999,0.0,-0.6819999999999999,0.0
1593,-0.6800000000000002,0.0,-0.6800000000000002,0.0
1594,-0.6779999999999999,0.0,-0.6779999999999999,0.0
1595,-0.6760000000000002,0.0,-0.6760000000000002,0.0
1596,-0.6739999999999999,0.0,-0.6739999999999999,0.0
1597,-0.6720000000000002,0.0,-0.6720000000000002,0.0
1598,-0.6699999999999999,0.0,-0.6699999999999999,0.0
1599,-0.6680000000000001,0.0,-0.6680000000000001,0.0
1600,-0.6659999999999999,0.0,-0.6659999999999999,0.0
1601,-0.6640000000000001,0.0,-0.6640000000000001,0.0
1602,-0.6619999999999999,0.0,-0.6619999999999999,0.0
1603,-0.6600000000000001,0.0,-0.6600000000000001,0.0
1604,-0.6579999999999999,0.0,-0.6579999999999999,0.0
1605,-0.6560000000000001,0.0,-0.6560000000000001,0.0
1606,-0.6539999999999999,0.0,-0.6539999999999999,0.0
1607,-0.6520000000000001,0.0,-0.6520000000000001,0.0
1608,-0.6499999999999999,0.0,-0.6499999999999999,0.0
1609,-0.6480000000000001,0.0,-0.6480000000000001,0.0
1610,-0.6459999999999999,0.0,-0.6459999999999999,0.0
1611,-0.6440000000000001,0.0,-0.6440000000000001,0.0
1612,-0.6419999999999999,0.0,-0.6419999999999999,0.0
1613,-0.6400000000000001,0.0,-0.6400000000000001,0.0
1614,-0.6379999999999999,0.0,-0.6379999999999999,0.0
1615,-0.6360000000000001,0.0,-0.6360000000000001,0.0
1616,-0.6339999999999999,0.0,-0.6339999999999999,0.0
1617,-0.6320000000000001,0.0,-0.6320000000000001,0.0
1618,-0.6299999999999999,0.0,-0.6299999999999999,0.0
1619,-0.6280000000000001,0.0,-0.6280000000000001,0.0
1620,-0.6259999999999999,0.0,-0.6259999999999999,0.0
1621,-0.6240000000000001,0.0,-0.6240000000000001,0.0
1622,-0.6219999999999999,0.0,-0.6219999999999999,0.0
1623,-0.6200000000000001,0.0,-0.6200000000000001,0.0
1624,-0.6179999999999999,0.0,-0.6179999999999999,0.0
1625,-0.6160000000000001,0.0,-0.6160000000000001,0.0
1626,-0.6139999999999999,0.0,-0.6139999999999999,0.0
1627,-0.6120000000000001,0.0,-0.6120000000000001,0.0
1628,-0.6099999999999999,0.0,-0.6099999999999999,0.0
1629,-0.6080000000000001,0.0,-0.6080000000000001,0.0
1630,-0.6059999999999999,0.0,-0.6059999999999999,0.0
1631,-0.6040000000000001,0.0,-0.6040000000000001,0.0
1632,-0.6019999999999999,0.0,-0.6019999999999999,0.0
1633,-0.6000000000000001,0.0,-0.6000000000000001,0.0
1634,-0.5979999999999999,0.0,-0.5979999999999999,0.0
1635,-0.5960000000000001,0.0,-0.5960000000000001,0.0
1636,-0.5939999999999999,0.0,-0.5939999999999999,0.0
1637,-0.5920000000000001,0.0,-0.5920000000000001,0.0
1638,-0.5899999999999999,0.0,-0.5899999999999999,0.0
1639,-0.5880000000000001,0.0,-0.5880000000000001,0.0
1640,-0.5859999999999999,0.0,-0.5859999999999999,0.0
1641,-0.5840000000000001,0.0,-0.5840000000000001,0.0
1642,-0.5819999999999999,0.0,-0.5819999999999999,0.0
1643,-0.5800000000000001,0.0,-0.5800000000000001,0.0
1644,-0.5779999999999998,0.0,-0.5779999999999998,0.0
1645,-0.5760000000000001,0.0,-0.5760000000000001,0.0
1646,-0.5739999999999998,0.0,-0.5739999999999998,0.0
1647,-0.5720000000000001,0.0,-0.5720000000000001,0.0
1648,-0.5699999999999998,0.0,-0.5699999999999998,0.0
1649,-0.5680000000000001,0.0,-0.5680000000000001,0.0
1650,-0.5659999999999998,0.0,-0.5659999999999998,0.0
1651,-0.5640000000000001,0.0,-0.5640000000000001,0.0
1652,-0.5619999999999998,0.0,-0.5619999999999998,0.0
1653,-0.56,0.0,-0.56,0.0
1654,-0.5579999999999998,0.0,-0.5579999999999998,0.0
1655,-0.556,0.0,-0.556,0.0
1656,-0.5539999999999998,0.0,-0.5539999999999998,0.0
1657,-0.552,0.0,-0.552,0.0
1658,-0.5499999999999998,0.0,-0.5499999999999998,0.0
1659,-0.548,0.0,-0.548,0.0
1660,-0.5459999999999998,0.0,-0.5459999999999998,0.0
1661,-0.544,0.0,-0.544,0.0
1662,-0.5419999999999998,0.0,-0.5419999999999998,0.0
1663,-0.54,0.0,-0.54,0.0
1664,-0.5379999999999998,0.0,-0.5379999999999998,0.0
1665,-0.536,0.0,-0.536,0.0
1666,-0.5340000000000003,0.0,-0.5340000000000003,0.0
1667,-0.532,0.0,-0.532,0.0
1668,-0.5300000000000002,0.0,-0.5300000000000002,0.0
1669,-0.528,0.0,-0.528,0.0
1670,-0.5260000000000002,0.0,-0.5260000000000002,0.0
1671,-0.524,0.0,-0.524,0.0
1672,-0.5220000000000002,0.0,-0.5220000000000002,0.0
1673,-0.52,0.0,-0.52,0.0
1674,-0.5180000000000002,0.0,-0.5180000000000002,0.0
1675,-0.516,0.0,-0.516,0.0
1676,-0.5140000000000002,0.0,-0.5140000000000002,0.0
1677,-0.512,0.0,-0.512,0.0
1678,-0.5100000000000002,0.0,-0.5100000000000002,0.0
1679,-0.508,0.0,-0.508,0.0
1680,-0.5060000000000002,0.0,-0.5060000000000002,0.0
1681,-0.504,0.0,-0.504,0.0
1682,-0.5020000000000002,0.0,-0.5020000000000002,0.0
1683,-0.5,0.0,-0.5,0.0
1684,-0.4980000000000002,0.0,-0.4980000000000002,0.0
1685,-0.496,0.0,-0.496,0.0
1686,-0.4940000000000002,0.0,-0.4940000000000002,0.0
1687,-0.492,0.0,-0.492,0.0
1688,-0.4900000000000002,0.0,-0.4900000000000002,0.0
1689,-0.488,0.0,-0.488,0.0
1690,-0.4860000000000002,0.0,-0.4860000000000002,0.0
1691,-0.484,0.0,-0.484,0.0
1692,-0.4820000000000002,0.0,-0.4820000000000002,0.0
1693,-0.48,0.0,-0.48,0.0
1694,-0.4780000000000002,0.0,-0.4780000000000002,0.0
1695,-0.476,0.0,-0.476,0.0
1696,-0.4740000000000002,0.0,-0.4740000000000002,0.0
1697,-0.472,0.0,-0.472,0.0
1698,-0.4700000000000002,0.0,-0.4700000000000002,0.0
1699,-0.46799999999999997,0.0,-0.46799999999999997,0.0
1700,-0.4660000000000002,0.0,-0.4660000000000002,0.0
1701,-0.46399999999999997,0.0,-0.46399999999999997,0.0
1702,-0.4620000000000002,0.0,-0.4620000000000002,0.0
1703,-0.45999999999999996,0.0,-0.45999999999999996,0.0
1704,-0.4580000000000002,0.0,-0.4580000000000002,0.0
1705,-0.45599999999999996,0.0,-0.45599999999999996,0.0
1706,-0.4540000000000002,0.0,-0.4540000000000002,0.0
1707,-0.45199999999999996,0.0,-0.45199999999999996,0.0
1708,-0.4500000000000002,0.0,-0.4500000000000002,0.0
1709,-0.44799999999999995,0.0,-0.44799999999999995,0.0
1710,-0.4460000000000002,0.0,-0.4460000000000002,0.0
1711,-0.44399999999999995,0.0,-0.44399999999999995,0.0
