,_V_OFF_x,_V_OFF_y
71,-3.724,0.040149866546672325
72,-3.722,0.04036594160382112
73,-3.72,0.040576967297228636
74,-3.718,0.040783068280826104
75,-3.716,0.04098436708976592
76,-3.714,0.04118098414042164
77,-3.712,0.04137303773038801
78,-3.71,0.0415606440384809
79,-3.708,0.041743917124737386
80,-3.706,0.04192296893041569
81,-3.704,0.042097909277995185
82,-3.702,0.04226884587117645
83,-3.7,0.042435885573344566
84,-3.698,0.04259914106570913
85,-3.696,0.04275869126772099
86,-3.694,0.04291460600923796
87,-3.692,0.0430669545334728
88,-3.69,0.04321580549699322
89,-3.688,0.04336122696972187
90,-3.686,0.04350328643493631
91,-3.684,0.043642050789269075
92,-3.682,0.043777586342707606
93,-3.68,0.04390995881859429
94,-3.678,0.044039233353626465
95,-3.676,0.0441654744978564
96,-3.674,0.04428874621469129
97,-3.672,0.044409111880893276
98,-3.67,0.04452663428657944
99,-3.668,0.0446413756352218
100,-3.666,0.044753397543647315
101,-3.664,0.044862761042037874
102,-3.662,0.044969526573930295
103,-3.66,0.045073753996216354
104,-3.658,0.04517550257914276
105,-3.656,0.04527483100631115
106,-3.654,0.0453717973746781
107,-3.652,0.04546645919455513
108,-3.65,0.0455588733896087
109,-3.648,0.045649096296860196
110,-3.646,0.04573718366668595
111,-3.644,0.04582319066281723
112,-3.642,0.045907171862340244
113,-3.64,0.045989181255696135
114,-3.638,0.046069272246680976
115,-3.636,0.046147497652445794
116,-3.634,0.04622390970349654
117,-3.632,0.046298560043694106
118,-3.63,0.04637149973025432
119,-3.628,0.04644277923374796
120,-3.6260000000000003,0.04651244843810073
121,-3.624,0.04658055664059327
122,-3.622,0.04664715255186115
123,-3.62,0.04671228429589491
124,-3.6180000000000003,0.04677599850078974
125,-3.616,0.046838325861189814
126,-3.614,0.046899286876979335
127,-3.612,0.04695890225836173
128,-3.6100000000000003,0.047017192709275915
129,-3.608,0.04707417892739624
130,-3.606,0.047129881604132534
131,-3.604,0.04718432142463011
132,-3.6020000000000003,0.04723751906776971
133,-3.6,0.04728949520616758
134,-3.598,0.047340270506175404
135,-3.596,0.04738986562788035
136,-3.5940000000000003,0.047438301225105034
137,-3.592,0.04748559794540756
138,-3.59,0.04753177643008149
139,-3.588,0.04757685731415583
140,-3.5860000000000003,0.04762086122639509
141,-3.584,0.04766380878929922
142,-3.582,0.04770572061910364
143,-3.58,0.04774661732577925
144,-3.5780000000000003,0.047786519513032394
145,-3.576,0.04782544777830489
146,-3.5740000000000003,0.04786342271277404
147,-3.572,0.04790046490135259
148,-3.5700000000000003,0.04793659492268875
149,-3.568,0.04797183334916622
150,-3.5660000000000003,0.04800620074690414
151,-3.564,0.04803971767575714
152,-3.5620000000000003,0.0480724046893153
153,-3.56,0.04810428233490415
154,-3.5580000000000003,0.04813537115358473
155,-3.556,0.04816569168015352
156,-3.5540000000000003,0.04819526444314245
157,-3.552,0.04822410996481895
158,-3.5500000000000003,0.04825224876118589
159,-3.548,0.04827970134198162
160,-3.5460000000000003,0.048306488210679954
161,-3.544,0.04833262986449016
162,-3.5420000000000003,0.048358146794356995
163,-3.54,0.04838305948496066
164,-3.5380000000000003,0.04840738841471684
165,-3.536,0.048431154055776665
166,-3.5340000000000003,0.04845437687402675
167,-3.532,0.04847707732908916
168,-3.5300000000000002,0.04849927587432145
169,-3.528,0.04852099295681662
170,-3.5260000000000002,0.04854224901740314
171,-3.524,0.048563064490644944
172,-3.5220000000000002,0.048583459804841446
173,-3.52,0.04860345538202751
174,-3.5180000000000002,0.04862307163797347
175,-3.516,0.04864232828219205
176,-3.5140000000000002,0.04866121974008698
177,-3.512,0.04867973993292546
178,-3.5100000000000002,0.04869789114002176
179,-3.508,0.04871567574928802
180,-3.5060000000000002,0.04873309625723424
181,-3.504,0.048750155268968275
182,-3.5020000000000002,0.04876685549819583
183,-3.5,0.04878319976722048
184,-3.498,0.04879919100694365
185,-3.496,0.048814832256864636
186,-3.494,0.04883012666508057
187,-3.492,0.04884507748828646
