,_dynamic_x,_dynamic_y,_fixed_x,_fixed_y
173,-2.376,0.0,-2.376,0.0
174,-2.374,0.0,-2.374,0.0
175,-2.372,0.0,-2.372,0.0
176,-2.37,0.0,-2.37,0.0
177,-2.368,0.0,-2.368,0.0
178,-2.366,0.0,-2.366,0.0
179,-2.364,0.0,-2.364,0.0
180,-2.362,0.0,-2.362,0.0
181,-2.36,0.0,-2.36,0.0
182,-2.358,0.0,-2.358,0.0
183,-2.356,0.0,-2.356,0.0
184,-2.354,0.0,-2.354,0.0
185,-2.352,0.0,-2.352,0.0
186,-2.35,0.0,-2.35,0.0
187,-2.348,0.0,-2.348,0.0
188,-2.346,0.0,-2.346,0.0
189,-2.344,0.0,-2.344,0.0
190,-2.342,0.0,-2.342,0.0
191,-2.34,0.0,-2.34,0.0
192,-2.338,0.0,-2.338,0.0
193,-2.336,0.0,-2.336,0.0
194,-2.334,0.0,-2.334,0.0
195,-2.332,0.0,-2.332,0.0
196,-2.33,0.0,-2.33,0.0
197,-2.328,0.0,-2.328,0.0
198,-2.326,0.0,-2.326,0.0
199,-2.324,0.0,-2.324,0.0
200,-2.322,0.0,-2.322,0.0
201,-2.32,0.0,-2.32,0.0
202,-2.318,0.0,-2.318,0.0
203,-2.316,0.0,-2.316,0.0
204,-2.314,0.0,-2.314,0.0
205,-2.312,0.0,-2.312,0.0
206,-2.31,0.0,-2.31,0.0
207,-2.308,0.0,-2.308,0.0
208,-2.306,0.0,-2.306,0.0
209,-2.304,0.0,-2.304,0.0
210,-2.302,0.0,-2.302,0.0
211,-2.3,0.0,-2.3,0.0
212,-2.298,0.0,-2.298,0.0
213,-2.296,0.0,-2.296,0.0
214,-2.294,0.0,-2.294,0.0
215,-2.292,0.0,-2.292,0.0
216,-2.29,0.0,-2.29,0.0
217,-2.288,0.0,-2.288,0.0
218,-2.286,0.0,-2.286,0.0
219,-2.284,0.0,-2.284,0.0
220,-2.282,0.0,-2.282,0.0
221,-2.28,0.0,-2.28,0.0
222,-2.278,0.0,-2.278,0.0
223,-2.276,0.0,-2.276,0.0
224,-2.274,0.0,-2.274,0.0
225,-2.272,0.0,-2.272,0.0
226,-2.27,0.0,-2.27,0.0
227,-2.268,0.0,-2.268,0.0
228,-2.266,0.0,-2.266,0.0
229,-2.264,0.0,-2.264,0.0
230,-2.262,0.0,-2.262,0.0
231,-2.26,0.0,-2.26,0.0
232,-2.258,0.0,-2.258,0.0
233,-2.256,0.0,-2.256,0.0
234,-2.254,0.0,-2.254,0.0
235,-2.252,0.0,-2.252,0.0
236,-2.25,0.0,-2.25,0.0
237,-2.2479999999999998,0.0,-2.2479999999999998,0.0
238,-2.246,0.0,-2.246,0.0
239,-2.2439999999999998,0.0,-2.2439999999999998,0.0
240,-2.242,0.0,-2.242,0.0
241,-2.24,0.0,-2.24,0.0
242,-2.238,0.0,-2.238,0.0
243,-2.2359999999999998,0.0,-2.2359999999999998,0.0
244,-2.234,0.0,-2.234,0.0
245,-2.232,0.0,-2.232,0.0
246,-2.23,0.0,-2.23,0.0
247,-2.2279999999999998,0.0,-2.2279999999999998,0.0
248,-2.226,0.0,-2.226,0.0
249,-2.224,0.0,-2.224,0.0
250,-2.222,0.0,-2.222,0.0
251,-2.2199999999999998,0.0,-2.2199999999999998,0.0
252,-2.218,0.0,-2.218,0.0
253,-2.216,0.0,-2.216,0.0
254,-2.214,0.0,-2.214,0.0
255,-2.2119999999999997,0.0,-2.2119999999999997,0.0
256,-2.21,0.0,-2.21,0.0
257,-2.208,0.0,-2.208,0.0
258,-2.206,0.0,-2.206,0.0
259,-2.2039999999999997,0.0,-2.2039999999999997,0.0
260,-2.202,0.0,-2.202,0.0
261,-2.2,0.0,-2.2,0.0
262,-2.198,0.0,-2.198,0.0
263,-2.1959999999999997,0.0,-2.1959999999999997,0.0
264,-2.194,0.0,-2.194,0.0
265,-2.192,0.0,-2.192,0.0
266,-2.19,0.0,-2.19,0.0
267,-2.1879999999999997,0.0,-2.1879999999999997,0.0
268,-2.186,0.0,-2.186,0.0
269,-2.184,0.0,-2.184,0.0
270,-2.182,0.0,-2.182,0.0
271,-2.1799999999999997,0.0,-2.1799999999999997,0.0
272,-2.178,0.0,-2.178,0.0
273,-2.176,0.0,-2.176,0.0
274,-2.174,0.0,-2.174,0.0
275,-2.1719999999999997,0.0,-2.1719999999999997,0.0
276,-2.17,0.0,-2.17,0.0
277,-2.168,0.0,-2.168,0.0
278,-2.166,0.0,-2.166,0.0
279,-2.1639999999999997,0.0,-2.1639999999999997,0.0
280,-2.162,0.0,-2.162,0.0
281,-2.16,0.0,-2.16,0.0
282,-2.158,0.0,-2.158,0.0
283,-2.1559999999999997,0.0,-2.1559999999999997,0.0
284,-2.154,0.0,-2.154,0.0
285,-2.152,0.0,-2.152,0.0
286,-2.15,0.0,-2.15,0.0
287,-2.1479999999999997,0.0,-2.1479999999999997,0.0
288,-2.146,0.0,-2.146,0.0
289,-2.144,0.0,-2.144,0.0
290,-2.142,0.0,-2.142,0.0
291,-2.14,0.0,-2.14,0.0
292,-2.138,0.0,-2.138,0.0
293,-2.136,0.0,-2.136,0.0
294,-2.134,0.0,-2.134,0.0
295,-2.132,0.0,-2.132,0.0
296,-2.13,0.0,-2.13,0.0
297,-2.128,0.0,-2.128,0.0
298,-2.126,0.0,-2.126,0.0
299,-2.124,0.0,-2.124,0.0
300,-2.122,0.0,-2.122,0.0
301,-2.12,0.0,-2.12,0.0
302,-2.118,0.0,-2.118,0.0
303,-2.116,0.0,-2.116,0.0
304,-2.114,0.0,-2.114,0.0
305,-2.112,0.0,-2.112,0.0
306,-2.11,0.0,-2.11,0.0
307,-2.108,0.0,-2.108,0.0
308,-2.106,0.0,-2.106,0.0
309,-2.104,0.0,-2.104,0.0
310,-2.102,0.0,-2.102,0.0
311,-2.1,0.0,-2.1,0.0
312,-2.098,0.0,-2.098,0.0
313,-2.096,0.0,-2.096,0.0
314,-2.094,0.0,-2.094,0.0
315,-2.092,0.0,-2.092,0.0
316,-2.09,0.0,-2.09,0.0
317,-2.088,0.0,-2.088,0.0
318,-2.086,0.0,-2.086,0.0
319,-2.084,0.0,-2.084,0.0
320,-2.082,0.0,-2.082,0.0
321,-2.08,0.0,-2.08,0.0
322,-2.078,0.0,-2.078,0.0
323,-2.076,0.0,-2.076,0.0
324,-2.074,0.0,-2.074,0.0
325,-2.072,0.0,-2.072,0.0
326,-2.07,0.0,-2.07,0.0
327,-2.068,0.0,-2.068,0.0
328,-2.066,0.0,-2.066,0.0
329,-2.064,0.0,-2.064,0.0
330,-2.062,0.0,-2.062,0.0
331,-2.06,0.0,-2.06,0.0
332,-2.058,0.0,-2.058,0.0
333,-2.056,0.0,-2.056,0.0
334,-2.054,0.0,-2.054,0.0
335,-2.052,0.0,-2.052,0.0
336,-2.05,0.0,-2.05,0.0
337,-2.048,0.0,-2.048,0.0
338,-2.046,0.0,-2.046,0.0
339,-2.044,0.0,-2.044,0.0
340,-2.042,0.0,-2.042,0.0
341,-2.04,0.0,-2.04,0.0
342,-2.038,0.0,-2.038,0.0
343,-2.036,0.0,-2.036,0.0
344,-2.034,0.0,-2.034,0.0
345,-2.032,0.0,-2.032,0.0
346,-2.03,0.0,-2.03,0.0
347,-2.028,0.0,-2.028,0.0
348,-2.026,0.0,-2.026,0.0
349,-2.024,0.0,-2.024,0.0
350,-2.022,0.0,-2.022,0.0
351,-2.02,0.0,-2.02,0.0
352,-2.018,0.0,-2.018,0.0
353,-2.016,0.0,-2.016,0.0
354,-2.0140000000000002,0.0,-2.0140000000000002,0.0
355,-2.012,0.0,-2.012,0.0
356,-2.01,0.0,-2.01,0.0
357,-2.008,0.0,-2.008,0.0
358,-2.0060000000000002,0.0,-2.0060000000000002,0.0
359,-2.004,0.0,-2.004,0.0
360,-2.002,0.0,-2.002,0.0
361,-2.0,0.0,-2.0,0.0
362,-1.998,0.0,-1.998,0.0
363,-1.996,0.0,-1.996,0.0
364,-1.994,0.0,-1.994,0.0
365,-1.992,0.0,-1.992,0.0
366,-1.99,0.0,-1.99,0.0
367,-1.988,0.0,-1.988,0.0
368,-1.986,0.0,-1.986,0.0
369,-1.984,0.0,-1.984,0.0
370,-1.982,0.0,-1.982,0.0
371,-1.98,0.0,-1.98,0.0
372,-1.978,0.0,-1.978,0.0
373,-1.976,0.0,-1.976,0.0
374,-1.974,0.0,-1.974,0.0
375,-1.972,0.0,-1.972,0.0
376,-1.97,0.0,-1.97,0.0
377,-1.968,0.0,-1.968,0.0
378,-1.966,0.0,-1.966,0.0
379,-1.964,0.0,-1.964,0.0
380,-1.962,0.0,-1.962,0.0
381,-1.96,0.0,-1.96,0.0
382,-1.958,0.0,-1.958,0.0
383,-1.956,0.0,-1.956,0.0
384,-1.954,0.0,-1.954,0.0
385,-1.952,0.0,-1.952,0.0
386,-1.95,0.0,-1.95,0.0
387,-1.948,0.0,-1.948,0.0
388,-1.946,0.0,-1.946,0.0
389,-1.944,0.0,-1.944,0.0
390,-1.942,0.0,-1.942,0.0
391,-1.94,0.0,-1.94,0.0
392,-1.938,0.0,-1.938,0.0
393,-1.936,0.0,-1.936,0.0
394,-1.934,0.0,-1.934,0.0
395,-1.932,0.0,-1.932,0.0
396,-1.93,0.0,-1.93,0.0
397,-1.928,0.0,-1.928,0.0
398,-1.926,0.0,-1.926,0.0
399,-1.924,0.0,-1.924,0.0
400,-1.922,0.0,-1.922,0.0
401,-1.92,0.0,-1.92,0.0
402,-1.918,0.0,-1.918,0.0
403,-1.916,0.0,-1.916,0.0
404,-1.914,0.0,-1.914,0.0
405,-1.912,0.0,-1.912,0.0
406,-1.91,0.0,-1.91,0.0
407,-1.908,0.0,-1.908,0.0
408,-1.906,0.0,-1.906,0.0
409,-1.904,0.0,-1.904,0.0
410,-1.902,0.0,-1.902,0.0
411,-1.9,0.0,-1.9,0.0
412,-1.898,0.0,-1.898,0.0
413,-1.896,0.0,-1.896,0.0
414,-1.894,0.0,-1.894,0.0
415,-1.892,0.0,-1.892,0.0
416,-1.89,0.0,-1.89,0.0
417,-1.888,0.0,-1.888,0.0
418,-1.8860000000000001,0.0,-1.8860000000000001,0.0
419,-1.884,0.0,-1.884,0.0
420,-1.8820000000000001,0.0,-1.8820000000000001,0.0
421,-1.88,0.0,-1.88,0.0
422,-1.8780000000000001,0.0,-1.8780000000000001,0.0
423,-1.876,0.0,-1.876,0.0
424,-1.874,0.0,-1.874,0.0
425,-1.8719999999999999,0.0,-1.8719999999999999,0.0
426,-1.87,0.0,-1.87,0.0
427,-1.8679999999999999,0.0,-1.8679999999999999,0.0
428,-1.866,0.0,-1.866,0.0
429,-1.8639999999999999,0.0,-1.8639999999999999,0.0
430,-1.862,0.0,-1.862,0.0
431,-1.8599999999999999,0.0,-1.8599999999999999,0.0
432,-1.858,0.0,-1.858,0.0
433,-1.8559999999999999,0.0,-1.8559999999999999,0.0
434,-1.854,0.0,-1.854,0.0
435,-1.8519999999999999,0.0,-1.8519999999999999,0.0
436,-1.85,0.0,-1.85,0.0
437,-1.8479999999999999,0.0,-1.8479999999999999,0.0
438,-1.846,0.0,-1.846,0.0
439,-1.8439999999999999,0.0,-1.8439999999999999,0.0
440,-1.842,0.0,-1.842,0.0
441,-1.8399999999999999,0.0,-1.8399999999999999,0.0
442,-1.838,0.0,-1.838,0.0
443,-1.8359999999999999,0.0,-1.8359999999999999,0.0
444,-1.834,0.0,-1.834,0.0
445,-1.8319999999999999,0.0,-1.8319999999999999,0.0
446,-1.83,0.0,-1.83,0.0
447,-1.8279999999999998,0.0,-1.8279999999999998,0.0
448,-1.826,0.0,-1.826,0.0
449,-1.8239999999999998,0.0,-1.8239999999999998,0.0
450,-1.822,0.0,-1.822,0.0
451,-1.8199999999999998,0.0,-1.8199999999999998,0.0
452,-1.818,0.0,-1.818,0.0
453,-1.8159999999999998,0.0,-1.8159999999999998,0.0
454,-1.814,0.0,-1.814,0.0
455,-1.8119999999999998,0.0,-1.8119999999999998,0.0
456,-1.81,0.0,-1.81,0.0
457,-1.8079999999999998,0.0,-1.8079999999999998,0.0
458,-1.806,0.0,-1.806,0.0
459,-1.8039999999999998,0.0,-1.8039999999999998,0.0
460,-1.802,0.0,-1.802,0.0
461,-1.7999999999999998,0.0,-1.7999999999999998,0.0
462,-1.798,0.0,-1.798,0.0
463,-1.7959999999999998,0.0,-1.7959999999999998,0.0
464,-1.794,0.0,-1.794,0.0
465,-1.7919999999999998,0.0,-1.7919999999999998,0.0
466,-1.79,0.0,-1.79,0.0
467,-1.7879999999999998,0.0,-1.7879999999999998,0.0
468,-1.786,0.0,-1.786,0.0
469,-1.7839999999999998,0.0,-1.7839999999999998,0.0
470,-1.782,0.0,-1.782,0.0
471,-1.7799999999999998,0.0,-1.7799999999999998,0.0
472,-1.778,0.0,-1.778,0.0
473,-1.7759999999999998,0.0,-1.7759999999999998,0.0
474,-1.774,0.0,-1.774,0.0
475,-1.7719999999999998,0.0,-1.7719999999999998,0.0
476,-1.77,0.0,-1.77,0.0
477,-1.7679999999999998,0.0,-1.7679999999999998,0.0
478,-1.766,0.0,-1.766,0.0
479,-1.7639999999999998,0.0,-1.7639999999999998,0.0
480,-1.762,0.0,-1.762,0.0
481,-1.76,0.0,-1.76,0.0
482,-1.758,0.0,-1.758,0.0
483,-1.756,0.0,-1.756,0.0
484,-1.754,0.0,-1.754,0.0
485,-1.752,0.0,-1.752,0.0
486,-1.75,0.0,-1.75,0.0
487,-1.748,0.0,-1.748,0.0
488,-1.746,0.0,-1.746,0.0
489,-1.744,0.0,-1.744,0.0
490,-1.742,0.0,-1.742,0.0
491,-1.74,0.0,-1.74,0.0
492,-1.738,0.0,-1.738,0.0
493,-1.736,0.0,-1.736,0.0
494,-1.734,0.0,-1.734,0.0
495,-1.732,0.0,-1.732,0.0
496,-1.73,0.0,-1.73,0.0
497,-1.728,0.0,-1.728,0.0
498,-1.726,0.0,-1.726,0.0
499,-1.724,0.0,-1.724,0.0
500,-1.722,0.0,-1.722,0.0
501,-1.72,0.0,-1.72,0.0
502,-1.718,0.0,-1.718,0.0
503,-1.716,0.0,-1.716,0.0
504,-1.714,0.0,-1.714,0.0
505,-1.712,0.0,-1.712,0.0
506,-1.71,0.0,-1.71,0.0
507,-1.708,0.0,-1.708,0.0
508,-1.706,0.0,-1.706,0.0
509,-1.704,0.0,-1.704,0.0
510,-1.702,0.0,-1.702,0.0
511,-1.7,0.0,-1.7,0.0
512,-1.698,0.0,-1.698,0.0
513,-1.696,0.0,-1.696,0.0
514,-1.694,0.0,-1.694,0.0
515,-1.692,0.0,-1.692,0.0
516,-1.69,0.0,-1.69,0.0
517,-1.688,0.0,-1.688,0.0
518,-1.686,0.0,-1.686,0.0
519,-1.684,0.0,-1.684,0.0
520,-1.682,0.0,-1.682,0.0
521,-1.68,0.0,-1.68,0.0
522,-1.678,0.0,-1.678,0.0
523,-1.676,0.0,-1.676,0.0
524,-1.674,0.0,-1.674,0.0
525,-1.672,0.0,-1.672,0.0
526,-1.67,0.0,-1.67,0.0
527,-1.668,0.0,-1.668,0.0
528,-1.666,0.0,-1.666,0.0
529,-1.664,0.0,-1.664,0.0
530,-1.662,0.0,-1.662,0.0
531,-1.66,0.0,-1.66,0.0
532,-1.658,0.0,-1.658,0.0
533,-1.656,0.0,-1.656,0.0
534,-1.654,0.0,-1.654,0.0
535,-1.652,0.0,-1.652,0.0
536,-1.65,0.0,-1.65,0.0
537,-1.648,0.0,-1.648,0.0
538,-1.646,0.0,-1.646,0.0
539,-1.644,0.0,-1.644,0.0
540,-1.642,0.0,-1.642,0.0
541,-1.64,0.0,-1.64,0.0
542,-1.638,0.0,-1.638,0.0
543,-1.636,0.0,-1.636,0.0
544,-1.634,0.0,-1.634,0.0
545,-1.632,0.0,-1.632,0.0
546,-1.63,0.0,-1.63,0.0
547,-1.628,0.0,-1.628,0.0
548,-1.626,0.0,-1.626,0.0
549,-1.6239999999999999,0.0,-1.6239999999999999,0.0
550,-1.6219999999999999,0.0,-1.6219999999999999,0.0
551,-1.6199999999999999,0.0,-1.6199999999999999,0.0
552,-1.6179999999999999,0.0,-1.6179999999999999,0.0
553,-1.6159999999999999,0.0,-1.6159999999999999,0.0
554,-1.6139999999999999,0.0,-1.6139999999999999,0.0
555,-1.6119999999999999,0.0,-1.6119999999999999,0.0
556,-1.6099999999999999,0.0,-1.6099999999999999,0.0
557,-1.6079999999999999,0.0,-1.6079999999999999,0.0
558,-1.6059999999999999,0.0,-1.6059999999999999,0.0
559,-1.6039999999999999,0.0,-1.6039999999999999,0.0
560,-1.6019999999999999,0.0,-1.6019999999999999,0.0
561,-1.5999999999999999,0.0,-1.5999999999999999,0.0
562,-1.5979999999999999,0.0,-1.5979999999999999,0.0
563,-1.5959999999999999,0.0,-1.5959999999999999,0.0
564,-1.5939999999999999,0.0,-1.5939999999999999,0.0
565,-1.5919999999999999,0.0,-1.5919999999999999,0.0
566,-1.5899999999999999,0.0,-1.5899999999999999,0.0
567,-1.5879999999999999,0.0,-1.5879999999999999,0.0
568,-1.5859999999999999,0.0,-1.5859999999999999,0.0
569,-1.5839999999999999,0.0,-1.5839999999999999,0.0
570,-1.5819999999999999,0.0,-1.5819999999999999,0.0
571,-1.5799999999999998,0.0,-1.5799999999999998,0.0
572,-1.5779999999999998,0.0,-1.5779999999999998,0.0
573,-1.5759999999999998,0.0,-1.5759999999999998,0.0
574,-1.5739999999999998,0.0,-1.5739999999999998,0.0
575,-1.5719999999999998,0.0,-1.5719999999999998,0.0
576,-1.5699999999999998,0.0,-1.5699999999999998,0.0
577,-1.568,0.0,-1.568,0.0
578,-1.566,0.0,-1.566,0.0
579,-1.564,0.0,-1.564,0.0
580,-1.562,0.0,-1.562,0.0
581,-1.56,0.0,-1.56,0.0
582,-1.558,0.0,-1.558,0.0
583,-1.556,0.0,-1.556,0.0
584,-1.554,0.0,-1.554,0.0
585,-1.552,0.0,-1.552,0.0
586,-1.55,0.0,-1.55,0.0
587,-1.548,0.0,-1.548,0.0
588,-1.546,0.0,-1.546,0.0
589,-1.544,0.0,-1.544,0.0
590,-1.542,0.0,-1.542,0.0
591,-1.54,0.0,-1.54,0.0
592,-1.538,0.0,-1.538,0.0
593,-1.536,0.0,-1.536,0.0
594,-1.534,0.0,-1.534,0.0
595,-1.532,0.0,-1.532,0.0
596,-1.53,0.0,-1.53,0.0
597,-1.528,0.0,-1.528,0.0
598,-1.526,0.0,-1.526,0.0
599,-1.524,0.0,-1.524,0.0
600,-1.522,0.0,-1.522,0.0
601,-1.52,0.0,-1.52,0.0
602,-1.518,0.0,-1.518,0.0
603,-1.516,0.0,-1.516,0.0
604,-1.514,0.0,-1.514,0.0
605,-1.512,0.0,-1.512,0.0
606,-1.51,0.0,-1.51,0.0
607,-1.508,0.0,-1.508,0.0
608,-1.506,0.0,-1.506,0.0
609,-1.504,0.0,-1.504,0.0
610,-1.502,0.0,-1.502,0.0
611,-1.5,0.0,-1.5,0.0
612,-1.498,0.0,-1.498,0.0
613,-1.496,0.0,-1.496,0.0
614,-1.494,0.0,-1.494,0.0
615,-1.492,0.0,-1.492,0.0
616,-1.49,0.0,-1.49,0.0
617,-1.488,0.0,-1.488,0.0
618,-1.486,0.0,-1.486,0.0
619,-1.484,0.0,-1.484,0.0
620,-1.482,0.0,-1.482,0.0
621,-1.48,0.0,-1.48,0.0
622,-1.478,0.0,-1.478,0.0
623,-1.476,0.0,-1.476,0.0
624,-1.474,0.0,-1.474,0.0
625,-1.472,0.0,-1.472,0.0
626,-1.47,0.0,-1.47,0.0
627,-1.468,0.0,-1.468,0.0
628,-1.466,0.0,-1.466,0.0
629,-1.464,0.0,-1.464,0.0
630,-1.462,0.0,-1.462,0.0
631,-1.46,0.0,-1.46,0.0
632,-1.458,0.0,-1.458,0.0
633,-1.456,0.0,-1.456,0.0
634,-1.454,0.0,-1.454,0.0
635,-1.452,0.0,-1.452,0.0
636,-1.45,0.0,-1.45,0.0
637,-1.448,0.0,-1.448,0.0
638,-1.446,0.0,-1.446,0.0
639,-1.444,0.0,-1.444,0.0
640,-1.442,0.0,-1.442,0.0
641,-1.44,0.0,-1.44,0.0
642,-1.438,0.0,-1.438,0.0
643,-1.436,0.0,-1.436,0.0
644,-1.434,0.0,-1.434,0.0
645,-1.432,0.0,-1.432,0.0
646,-1.43,0.0,-1.43,0.0
647,-1.428,0.0,-1.428,0.0
648,-1.426,0.0,-1.426,0.0
649,-1.424,0.0,-1.424,0.0
650,-1.422,0.0,-1.422,0.0
